Date,Close,Open,High,Low,Vol.
2013-07-09,1054.8,1044.6,1057.7,1044.6,0.0
2013-07-10,1053.5,1054.8,1058.5,1048.2,0.0
2013-07-11,1059.7,1053.5,1066.6,1053.5,0.0
2013-07-12,1060.0,1059.7,1066.3,1059.2,0.0
2013-07-15,1066.6,1060.0,1069.8,1060.0,0.0
2013-07-16,1061.8,1066.6,1069.9,1061.8,0.0
2013-07-17,1064.3,1061.8,1068.2,1055.5,0.0
2013-07-18,1074.4,1064.3,1078.2,1061.7,0.0
2013-07-19,1073.8,1074.4,1074.6,1067.6,0.0
2013-07-22,1072.6,1073.8,1076.2,1070.2,0.0
2013-07-23,1068.5,1072.6,1078.2,1068.5,0.0
2013-07-24,1072.2,1068.5,1078.9,1065.9,0.0
2013-07-25,1066.9,1072.2,1073.0,1059.2,0.0
2013-07-26,1061.6,1066.9,1073.7,1058.4,0.0
2013-07-29,1062.4,1061.6,1069.9,1059.8,0.0
2013-07-30,1064.2,1062.4,1069.0,1062.4,0.0
2013-07-31,1072.3,1064.2,1078.5,1061.9,0.0
2013-08-01,1082.2,1072.3,1082.2,1070.1,0.0
2013-08-02,1076.6,1082.2,1084.5,1072.7,0.0
2013-08-05,1072.0,1076.6,1082.6,1067.3,0.0
2013-08-06,1069.6,1072.0,1073.8,1062.8,0.0
2013-08-07,1054.5,1069.6,1072.9,1054.5,0.0
2013-08-08,1057.5,1054.5,1062.2,1053.9,0.0
2013-08-09,1066.2,1057.5,1069.1,1057.5,0.0
2013-08-12,1064.7,1066.2,1068.6,1060.3,0.0
2013-08-13,1070.8,1064.7,1072.2,1063.8,0.0
2013-08-14,1066.8,1070.8,1073.4,1066.1,0.0
2013-08-15,1050.0,1066.8,1066.9,1046.2,0.0
2013-08-16,1052.7,1050.0,1053.1,1046.4,0.0
2013-08-19,1047.1,1052.7,1053.8,1045.8,0.0
2013-08-20,1045.1,1047.1,1047.1,1036.3,0.0
2013-08-21,1035.0,1045.1,1045.2,1034.3,0.0
2013-08-22,1044.1,1035.0,1047.6,1035.0,0.0
2013-08-23,1051.4,1044.1,1055.4,1040.1,0.0
2013-08-27,1043.1,1051.4,1051.7,1040.4,0.0
2013-08-28,1041.4,1043.1,1043.1,1035.5,0.0
2013-08-29,1049.9,1041.4,1052.8,1041.3,0.0
2013-08-30,1038.6,1049.9,1053.0,1038.0,0.0
2013-09-02,1053.7,1038.6,1057.9,1038.6,0.0
2013-09-03,1047.6,1053.7,1056.4,1045.7,0.0
2013-09-04,1048.6,1047.6,1050.5,1040.3,0.0
2013-09-05,1057.9,1048.6,1059.7,1046.5,0.0
2013-09-06,1060.3,1057.9,1063.7,1051.5,0.0
2013-09-09,1057.7,1060.3,1061.7,1054.1,0.0
2013-09-10,1066.3,1057.7,1068.8,1057.7,0.0
2013-09-11,1067.0,1066.3,1067.2,1062.4,0.0
2013-09-12,1067.1,1067.0,1069.9,1062.2,0.0
2013-09-13,1066.3,1067.1,1067.1,1062.7,0.0
2013-09-16,1072.6,1066.3,1077.4,1066.3,0.0
2013-09-17,1064.0,1072.6,1072.6,1064.0,0.0
2013-09-18,1062.2,1064.0,1066.9,1057.9,0.0
2013-09-19,1073.0,1062.2,1078.5,1062.2,0.0
2013-09-20,1068.3,1073.0,1073.7,1067.9,0.0
2013-09-23,1062.0,1068.3,1069.1,1059.6,0.0
2013-09-24,1064.3,1062.0,1066.5,1060.8,0.0
2013-09-25,1061.0,1064.3,1066.9,1057.0,0.0
2013-09-26,1063.3,1061.0,1065.8,1058.5,0.0
2013-09-27,1054.7,1063.3,1063.8,1050.6,0.0
2013-09-30,1046.6,1054.7,1054.7,1042.8,0.0
2013-10-01,1046.2,1046.6,1047.2,1040.4,0.0
2013-10-02,1042.6,1046.2,1046.2,1034.2,0.0
2013-10-03,1044.4,1042.6,1048.2,1042.4,0.0
2013-10-04,1045.2,1044.4,1048.4,1041.2,0.0
2013-10-07,1042.5,1045.2,1045.2,1035.1,0.0
2013-10-08,1031.0,1042.5,1042.6,1030.8,0.0
2013-10-09,1026.4,1031.0,1032.1,1023.0,0.0
2013-10-10,1041.4,1026.4,1044.0,1026.4,0.0
2013-10-11,1050.6,1041.4,1050.9,1041.4,0.0
2013-10-14,1053.9,1050.6,1053.9,1046.9,0.0
2013-10-15,1060.6,1053.9,1063.9,1053.9,0.0
2013-10-16,1064.3,1060.6,1066.3,1053.4,0.0
2013-10-17,1065.0,1064.3,1065.0,1057.4,0.0
2013-10-18,1072.5,1065.0,1072.6,1065.0,0.0
2013-10-21,1077.7,1072.5,1077.7,1071.8,0.0
2013-10-22,1084.4,1077.7,1088.2,1077.6,0.0
2013-10-23,1080.9,1084.4,1084.4,1077.8,0.0
2013-10-24,1087.2,1080.9,1088.2,1080.9,0.0
2013-10-25,1088.5,1087.2,1089.9,1085.1,0.0
2013-10-28,1089.3,1088.5,1091.5,1085.7,0.0
2013-10-29,1097.2,1089.3,1097.6,1088.1,0.0
2013-10-30,1097.7,1097.2,1104.5,1095.4,0.0
2013-10-31,1090.2,1097.7,1097.7,1088.2,0.0
2013-11-01,1090.7,1090.2,1094.9,1087.6,0.0
2013-11-04,1095.4,1090.7,1098.0,1090.7,0.0
2013-11-05,1092.7,1095.4,1097.0,1086.5,0.0
2013-11-06,1091.8,1092.7,1096.1,1090.8,0.0
2013-11-07,1084.6,1091.8,1097.9,1081.8,0.0
2013-11-08,1086.4,1084.6,1087.3,1076.0,0.0
2013-11-11,1089.7,1086.4,1092.3,1085.4,0.0
2013-11-12,1089.4,1089.7,1089.7,1084.0,0.0
2013-11-13,1073.7,1089.4,1089.4,1071.1,0.0
2013-11-14,1079.6,1073.7,1084.5,1073.7,0.0
2013-11-15,1084.0,1079.6,1085.6,1079.5,0.0
2013-11-18,1088.9,1084.0,1090.3,1080.5,0.0
2013-11-19,1084.8,1088.9,1088.9,1081.5,0.0
2013-11-20,1082.0,1084.8,1086.9,1078.9,0.0
2013-11-21,1082.0,1082.0,1084.7,1075.9,0.0
2013-11-22,1080.9,1082.0,1086.9,1078.8,0.0
2013-11-25,1084.2,1080.9,1086.5,1080.9,0.0
2013-11-26,1074.7,1084.2,1084.6,1074.7,0.0
2013-11-27,1076.9,1074.7,1079.3,1074.7,0.0
2013-11-28,1077.7,1076.9,1081.8,1075.8,0.0
2013-11-29,1077.1,1077.7,1082.1,1076.7,0.0
2013-12-02,1068.1,1077.1,1078.2,1068.1,0.0
2013-12-03,1057.9,1068.1,1068.1,1057.8,0.0
2013-12-04,1054.3,1057.9,1059.9,1049.4,0.0
2013-12-05,1052.4,1054.3,1055.7,1050.6,0.0
2013-12-06,1061.1,1052.4,1061.7,1052.1,0.0
2013-12-09,1062.3,1061.1,1063.8,1058.3,0.0
2013-12-10,1056.5,1062.3,1064.3,1055.8,0.0
2013-12-11,1053.9,1056.5,1061.7,1053.9,0.0
2013-12-12,1043.8,1053.9,1053.9,1042.3,0.0
2013-12-13,1043.0,1043.8,1046.7,1041.9,0.0
2013-12-16,1056.3,1043.0,1057.7,1040.1,0.0
2013-12-17,1050.4,1056.3,1056.3,1049.9,0.0
2013-12-18,1051.4,1050.4,1056.6,1050.4,0.0
2013-12-19,1066.4,1051.4,1066.4,1051.4,0.0
2013-12-20,1069.9,1066.4,1071.6,1065.1,0.0
2013-12-23,1081.6,1069.9,1081.6,1069.9,0.0
2013-12-24,1084.1,1081.6,1087.0,1080.6,0.0
2013-12-27,1093.3,1084.1,1093.8,1084.1,0.0
2013-12-30,1090.1,1093.3,1096.2,1088.0,0.0
2013-12-31,1093.0,1090.1,1094.3,1090.1,0.0
2014-01-02,1088.0,1093.0,1094.7,1086.3,0.0
2014-01-03,1090.0,1088.0,1092.7,1085.0,0.0
2014-01-06,1090.0,1090.0,1093.5,1087.4,0.0
2014-01-07,1094.1,1090.0,1096.2,1088.0,0.0
2014-01-08,1088.6,1094.1,1094.1,1087.2,0.0
2014-01-09,1083.7,1088.6,1092.6,1081.7,0.0
2014-01-10,1091.5,1083.7,1096.4,1083.7,0.0
2014-01-13,1094.3,1091.5,1095.7,1090.1,0.0
2014-01-14,1095.9,1094.3,1096.8,1084.1,0.0
2014-01-15,1104.5,1095.9,1105.3,1095.9,0.0
2014-01-16,1103.8,1104.5,1106.4,1103.1,0.0
2014-01-17,1106.0,1103.8,1107.8,1101.3,0.0
2014-01-20,1107.2,1106.0,1107.3,1103.0,0.0
2014-01-21,1106.8,1107.2,1112.2,1104.9,0.0
2014-01-22,1105.5,1106.8,1111.8,1104.8,0.0
2014-01-23,1096.9,1105.5,1107.3,1094.9,0.0
2014-01-24,1079.2,1096.9,1098.7,1077.8,0.0
2014-01-27,1060.9,1079.2,1079.5,1059.1,0.0
2014-01-28,1064.4,1060.9,1067.4,1060.9,0.0
2014-01-29,1059.9,1064.4,1076.2,1049.9,0.0
2014-01-30,1058.9,1059.9,1064.7,1053.2,0.0
2014-01-31,1054.4,1058.9,1060.5,1039.9,0.0
2014-02-03,1047.1,1054.4,1058.9,1046.2,0.0
2014-02-04,1044.5,1047.1,1049.1,1039.2,0.0
2014-02-05,1045.9,1044.5,1050.0,1040.3,0.0
2014-02-06,1062.1,1045.9,1063.4,1045.9,0.0
2014-02-07,1064.3,1062.1,1068.3,1059.3,0.0
2014-02-10,1067.5,1064.3,1068.4,1063.3,0.0
2014-02-11,1080.6,1067.5,1080.6,1067.5,0.0
2014-02-12,1081.0,1080.6,1086.4,1080.1,0.0
2014-02-13,1078.5,1081.0,1081.1,1070.2,0.0
2014-02-14,1079.2,1078.5,1080.6,1076.4,0.0
2014-02-17,1090.9,1079.2,1092.5,1078.8,0.0
2014-02-18,1100.7,1090.9,1101.7,1087.8,0.0
2014-02-19,1100.7,1100.7,1103.0,1094.8,0.0
2014-02-20,1103.4,1100.7,1103.4,1090.3,0.0
2014-02-21,1107.4,1103.4,1111.0,1103.4,0.0
2014-02-24,1111.9,1107.4,1111.9,1100.9,0.0
2014-02-25,1106.2,1111.4,1112.0,1099.8,0.0
2014-02-26,1101.1,1106.2,1106.8,1098.9,0.0
2014-02-27,1102.9,1101.1,1104.4,1090.5,0.0
2014-02-28,1102.8,1102.9,1106.7,1098.9,0.0
2014-03-03,1086.4,1102.8,1102.8,1080.5,0.0
2014-03-04,1105.1,1086.4,1105.7,1086.4,0.0
2014-03-05,1097.3,1105.1,1105.2,1096.7,0.0
2014-03-06,1099.4,1097.3,1102.3,1096.6,0.0
2014-03-07,1087.1,1099.4,1101.4,1086.1,0.0
2014-03-10,1083.4,1087.1,1094.3,1080.5,0.0
2014-03-11,1082.7,1083.4,1088.0,1078.7,0.0
2014-03-12,1072.3,1082.7,1082.7,1068.6,0.0
2014-03-13,1061.4,1072.3,1074.0,1061.2,0.0
2014-03-14,1057.2,1061.4,1061.4,1052.7,0.0
2014-03-17,1063.8,1057.2,1067.6,1057.2,0.0
2014-03-18,1069.7,1063.8,1073.4,1058.3,0.0
2014-03-19,1064.5,1069.7,1070.4,1063.5,0.0
2014-03-20,1059.6,1064.5,1064.5,1051.5,0.0
2014-03-21,1061.9,1059.6,1064.4,1058.8,0.0
2014-03-24,1056.0,1061.9,1063.9,1053.7,0.0
2014-03-25,1069.7,1056.0,1069.7,1056.0,0.0
2014-03-26,1069.7,1069.7,1075.9,1069.2,0.0
2014-03-27,1067.0,1069.7,1069.7,1062.6,0.0
2014-03-28,1071.4,1067.0,1074.0,1066.6,0.0
2014-03-31,1068.6,1071.4,1078.3,1066.1,0.0
2014-04-01,1077.4,1068.6,1078.6,1068.6,0.0
2014-04-02,1078.4,1077.4,1080.7,1075.3,0.0
2014-04-03,1076.8,1078.4,1082.0,1075.1,0.0
2014-04-04,1084.4,1076.8,1086.1,1076.8,0.0
2014-04-07,1072.6,1084.4,1084.4,1071.3,0.0
2014-04-08,1067.4,1072.6,1073.0,1060.7,0.0
2014-04-09,1074.6,1067.4,1077.6,1067.3,0.0
2014-04-10,1075.7,1074.6,1083.2,1072.2,0.0
2014-04-11,1062.7,1075.7,1075.7,1059.0,0.0
2014-04-14,1066.2,1062.7,1066.2,1053.8,0.0
2014-04-15,1059.4,1066.2,1067.9,1058.2,0.0
2014-04-16,1066.3,1059.4,1068.4,1059.4,0.0
2014-04-17,1073.0,1066.3,1073.3,1062.3,0.0
2014-04-22,1082.1,1073.0,1086.1,1073.0,0.0
2014-04-23,1081.0,1082.1,1084.2,1078.8,0.0
2014-04-24,1085.6,1081.0,1089.1,1079.8,0.0
2014-04-25,1082.8,1085.5,1085.8,1078.2,0.0
2014-04-28,1085.1,1082.8,1088.4,1082.3,0.0
2014-04-29,1096.4,1085.1,1096.4,1085.1,0.0
2014-04-30,1098.0,1096.4,1100.4,1093.0,0.0
2014-05-01,1102.7,1098.0,1103.2,1097.0,0.0
2014-05-02,1104.9,1102.7,1107.4,1101.0,0.0
2014-05-06,1101.0,1104.9,1105.9,1098.9,0.0
2014-05-07,1100.7,1101.0,1101.2,1095.9,0.0
2014-05-08,1107.6,1100.7,1107.8,1100.7,0.0
2014-05-09,1103.6,1107.6,1107.7,1102.1,0.0
2014-05-12,1109.6,1103.6,1109.6,1103.6,0.0
2014-05-13,1113.1,1109.6,1113.8,1108.7,0.0
2014-05-14,1114.0,1113.1,1114.2,1110.0,0.0
2014-05-15,1107.9,1114.0,1116.6,1104.8,0.0
2014-05-16,1110.3,1107.9,1110.3,1103.5,0.0
2014-05-19,1108.5,1110.3,1111.3,1102.0,0.0
2014-05-20,1101.6,1108.5,1109.1,1100.1,0.0
2014-05-21,1104.7,1101.6,1104.7,1098.5,0.0
2014-05-22,1104.6,1104.7,1108.8,1102.9,0.0
2014-05-23,1103.8,1104.6,1105.4,1100.2,0.0
2014-05-27,1108.5,1103.8,1110.5,1103.8,0.0
2014-05-28,1109.6,1108.5,1110.3,1106.7,0.0
2014-05-29,1112.8,1109.6,1114.6,1109.1,0.0
2014-05-30,1108.5,1112.8,1113.3,1106.4,0.0
2014-06-02,1111.6,1108.5,1113.3,1108.5,0.0
2014-06-03,1107.1,1111.6,1111.9,1104.2,0.0
2014-06-04,1104.3,1107.1,1107.8,1101.3,0.0
2014-06-05,1103.5,1104.3,1108.9,1100.5,0.0
2014-06-06,1110.7,1103.5,1111.5,1103.5,0.0
2014-06-09,1113.4,1110.7,1114.1,1110.6,0.0
2014-06-10,1113.2,1113.4,1113.5,1107.1,0.0
2014-06-11,1107.6,1113.2,1113.2,1105.4,0.0
2014-06-12,1108.2,1107.6,1109.9,1105.6,0.0
2014-06-13,1097.7,1108.2,1108.2,1094.5,0.0
2014-06-16,1093.9,1097.7,1097.9,1092.9,0.0
2014-06-17,1095.9,1093.9,1097.2,1090.9,0.0
2014-06-18,1097.8,1095.9,1101.2,1095.9,0.0
2014-06-19,1102.6,1097.8,1107.4,1097.8,0.0
2014-06-20,1105.3,1102.6,1107.8,1099.8,0.0
2014-06-23,1101.4,1105.3,1106.1,1099.0,0.0
2014-06-24,1099.2,1101.4,1105.2,1097.5,0.0
2014-06-25,1090.5,1099.2,1099.2,1087.7,0.0
2014-06-26,1090.8,1090.5,1093.7,1085.3,0.0
2014-06-27,1094.4,1090.8,1096.0,1090.8,0.0
2014-06-30,1092.2,1094.4,1097.6,1090.0,0.0
2014-07-01,1101.7,1092.2,1102.2,1092.2,0.0
2014-07-02,1103.9,1101.7,1106.0,1100.7,0.0
2014-07-03,1111.8,1103.9,1112.0,1103.8,0.0
2014-07-04,1112.0,1111.8,1113.5,1110.4,0.0
2014-07-07,1105.1,1112.0,1112.0,1104.1,0.0
2014-07-08,1091.3,1105.1,1106.3,1091.3,0.0
2014-07-09,1088.0,1091.3,1091.7,1083.9,0.0
2014-07-10,1080.6,1088.0,1089.1,1075.9,0.0
2014-07-11,1083.5,1080.6,1084.4,1079.2,0.0
2014-07-14,1092.5,1083.5,1094.9,1083.5,0.0
2014-07-15,1086.8,1092.5,1095.4,1086.6,0.0
2014-07-16,1098.8,1086.8,1100.1,1086.8,0.0
2014-07-17,1091.3,1098.8,1098.8,1089.6,0.0
2014-07-18,1093.1,1091.3,1093.2,1083.6,0.0
2014-07-21,1089.7,1093.1,1093.7,1087.6,0.0
2014-07-22,1100.5,1089.7,1101.6,1089.7,0.0
2014-07-23,1101.0,1100.5,1104.9,1096.9,0.0
2014-07-24,1104.7,1101.0,1104.7,1096.0,0.0
2014-07-25,1099.9,1104.7,1106.3,1098.1,0.0
2014-07-28,1099.3,1099.9,1102.8,1095.1,0.0
2014-07-29,1102.5,1099.3,1106.7,1098.7,0.0
2014-07-30,1097.0,1102.5,1103.7,1094.5,0.0
2014-07-31,1089.9,1097.0,1100.8,1087.7,0.0
2014-08-01,1081.7,1089.9,1089.9,1072.9,0.0
2014-08-04,1081.4,1081.7,1087.6,1080.2,0.0
2014-08-05,1082.2,1081.4,1087.3,1080.5,0.0
2014-08-06,1074.7,1082.2,1082.2,1067.0,0.0
2014-08-07,1068.5,1074.7,1076.8,1067.2,0.0
2014-08-08,1063.6,1068.5,1068.5,1057.3,0.0
2014-08-11,1074.2,1063.6,1076.3,1063.6,0.0
2014-08-12,1074.1,1074.2,1076.0,1070.9,0.0
2014-08-13,1078.1,1074.1,1079.3,1073.1,0.0
2014-08-14,1082.7,1078.1,1084.2,1075.6,0.0
2014-08-15,1083.3,1082.7,1092.0,1082.7,0.0
2014-08-18,1091.8,1083.3,1092.5,1083.3,0.0
2014-08-19,1097.9,1091.8,1098.5,1091.7,0.0
2014-08-20,1094.1,1097.9,1098.2,1091.5,0.0
2014-08-21,1097.7,1094.1,1098.1,1093.6,0.0
2014-08-22,1097.3,1097.7,1098.8,1092.6,0.0
2014-08-26,1105.0,1097.3,1105.7,1097.3,0.0
2014-08-27,1106.2,1105.0,1106.2,1103.4,0.0
2014-08-28,1102.2,1106.2,1106.3,1100.8,0.0
2014-08-29,1104.5,1102.2,1106.0,1098.5,0.0
2014-09-01,1105.4,1104.5,1105.4,1101.0,0.0
2014-09-02,1106.0,1105.4,1109.2,1103.3,0.0
2014-09-03,1113.2,1106.0,1117.2,1105.6,0.0
2014-09-04,1113.9,1113.2,1118.3,1112.0,0.0
2014-09-05,1110.2,1113.9,1115.0,1106.0,0.0
2014-09-08,1106.9,1110.2,1110.2,1097.0,0.0
2014-09-09,1106.0,1106.9,1108.7,1103.3,0.0
2014-09-10,1106.1,1106.0,1109.0,1101.3,0.0
2014-09-11,1101.2,1106.1,1110.6,1095.6,0.0
2014-09-12,1102.4,1101.2,1106.5,1101.2,0.0
2014-09-15,1101.9,1102.4,1103.5,1096.7,0.0
2014-09-16,1100.0,1101.9,1102.0,1092.9,0.0
2014-09-17,1098.2,1100.0,1104.0,1098.2,0.0
2014-09-18,1104.4,1098.2,1104.9,1096.3,0.0
2014-09-19,1107.4,1104.4,1113.6,1104.4,0.0
2014-09-22,1097.0,1107.4,1107.5,1095.9,0.0
2014-09-23,1081.2,1097.0,1097.6,1076.5,0.0
2014-09-24,1086.1,1081.2,1086.2,1077.3,0.0
2014-09-25,1075.3,1086.1,1089.3,1072.4,0.0
2014-09-26,1076.9,1075.3,1079.2,1071.3,0.0
2014-09-29,1076.4,1076.9,1077.6,1070.3,0.0
2014-09-30,1072.6,1076.4,1078.4,1069.1,0.0
2014-10-01,1062.0,1072.6,1072.6,1059.1,0.0
2014-10-02,1044.0,1062.0,1062.0,1044.0,0.0
2014-10-03,1057.2,1044.0,1059.6,1044.0,0.0
2014-10-06,1063.0,1057.2,1067.0,1057.2,0.0
2014-10-07,1052.0,1063.0,1063.0,1052.0,0.0
2014-10-08,1049.8,1052.0,1053.1,1045.2,0.0
2014-10-09,1041.6,1049.8,1059.8,1040.6,0.0
2014-10-10,1026.8,1041.6,1041.6,1024.9,0.0
2014-10-13,1031.0,1026.8,1034.4,1019.4,0.0
2014-10-14,1035.3,1031.0,1037.0,1021.0,0.0
2014-10-15,1006.0,1035.3,1037.3,1006.0,0.0
2014-10-16,1003.4,1006.0,1017.5,983.5,0.0
2014-10-17,1022.0,1003.4,1022.4,1002.2,0.0
2014-10-20,1015.0,1022.0,1023.6,1010.3,0.0
2014-10-21,1032.0,1015.0,1032.0,1008.9,0.0
2014-10-22,1036.4,1032.0,1036.7,1027.0,0.0
2014-10-23,1039.6,1036.4,1041.4,1022.4,0.0
2014-10-24,1034.7,1039.6,1039.6,1032.0,0.0
2014-10-27,1030.6,1034.7,1043.6,1026.1,0.0
2014-10-28,1036.8,1030.6,1038.4,1030.6,0.0
2014-10-29,1045.2,1036.8,1048.7,1036.8,0.0
2014-10-30,1046.8,1045.2,1050.0,1032.9,0.0
2014-10-31,1060.2,1046.8,1061.3,1046.8,0.0
2014-11-03,1050.7,1060.2,1062.3,1049.2,0.0
2014-11-04,1045.2,1050.7,1054.4,1043.8,0.0
2014-11-05,1059.0,1045.2,1059.0,1045.2,0.0
2014-11-06,1061.0,1059.0,1065.7,1053.3,0.0
2014-11-07,1063.6,1061.0,1070.2,1061.0,0.0
2014-11-10,1070.7,1063.6,1070.7,1063.5,0.0
2014-11-11,1073.3,1070.7,1074.2,1069.7,0.0
2014-11-12,1070.7,1073.3,1073.6,1067.1,0.0
2014-11-13,1074.6,1070.7,1076.3,1068.4,0.0
2014-11-14,1077.7,1074.6,1077.7,1070.5,0.0
2014-11-17,1080.5,1077.7,1082.1,1071.5,0.0
2014-11-18,1086.6,1080.5,1087.4,1080.5,0.0
2014-11-19,1084.5,1086.6,1088.1,1081.5,0.0
2014-11-20,1081.7,1084.5,1084.6,1075.5,0.0
2014-11-21,1093.3,1081.7,1096.9,1081.7,0.0
2014-11-24,1089.9,1093.3,1095.4,1088.3,0.0
2014-11-25,1090.1,1089.9,1093.3,1086.6,0.0
2014-11-26,1089.8,1090.1,1095.6,1088.1,0.0
2014-11-27,1088.9,1089.8,1093.2,1087.3,0.0
2014-11-28,1088.7,1088.9,1090.7,1079.7,0.0
2014-12-01,1078.0,1088.7,1088.7,1074.9,0.0
2014-12-02,1091.9,1078.0,1092.2,1078.0,0.0
2014-12-03,1087.8,1091.9,1093.7,1087.3,0.0
2014-12-04,1081.7,1087.8,1090.6,1080.6,0.0
2014-12-05,1092.0,1081.7,1093.4,1081.7,0.0
2014-12-08,1080.6,1092.0,1092.0,1080.6,0.0
2014-12-09,1057.5,1080.6,1080.6,1057.5,0.0
2014-12-10,1052.7,1057.5,1063.3,1052.7,0.0
2014-12-11,1046.5,1052.7,1056.2,1043.2,0.0
2014-12-12,1020.4,1046.5,1046.5,1019.9,0.0
2014-12-15,1001.3,1020.4,1029.4,1001.3,0.0
2014-12-16,1025.4,1001.3,1025.4,995.1,0.0
2014-12-17,1026.2,1025.4,1030.0,1010.6,0.0
2014-12-18,1047.2,1026.2,1047.2,1026.2,0.0
2014-12-19,1060.0,1047.2,1063.5,1047.2,0.0
2014-12-22,1065.1,1060.0,1072.3,1060.0,0.0
2014-12-23,1068.6,1065.1,1072.2,1065.1,0.0
2014-12-24,1070.5,1068.6,1071.8,1066.6,0.0
2014-12-29,1074.3,1070.5,1077.3,1066.9,0.0
2014-12-30,1060.3,1074.3,1074.3,1057.4,0.0
2014-12-31,1063.4,1060.3,1065.4,1060.3,0.0
2015-01-02,1060.4,1063.4,1070.2,1054.4,0.0
2015-01-05,1039.3,1060.4,1065.1,1037.2,0.0
2015-01-06,1031.1,1039.3,1045.0,1024.9,0.0
2015-01-07,1039.7,1031.1,1046.2,1031.1,0.0
2015-01-08,1064.0,1039.7,1065.8,1039.7,0.0
2015-01-09,1052.9,1064.0,1064.1,1048.0,0.0
2015-01-12,1052.9,1052.9,1059.6,1044.2,0.0
2015-01-13,1059.5,1052.9,1062.2,1047.0,0.0
2015-01-14,1034.6,1059.5,1059.5,1029.0,0.0
2015-01-15,1052.5,1034.6,1052.5,1020.0,0.0
2015-01-16,1060.8,1052.5,1061.3,1043.5,0.0
2015-01-19,1066.5,1060.8,1068.7,1060.5,0.0
2015-01-20,1072.1,1066.5,1075.4,1066.5,0.0
2015-01-21,1089.6,1072.1,1089.6,1072.1,0.0
2015-01-22,1100.7,1089.6,1102.6,1089.3,0.0
2015-01-23,1106.6,1100.7,1108.0,1100.7,0.0
2015-01-26,1109.8,1106.6,1110.3,1099.7,0.0
2015-01-27,1103.1,1109.8,1111.8,1097.0,0.0
2015-01-28,1105.5,1103.1,1111.5,1097.6,0.0
2015-01-29,1103.0,1105.5,1105.5,1093.2,0.0
2015-01-30,1093.1,1103.0,1108.4,1093.1,0.0
2015-02-02,1098.4,1093.1,1100.5,1090.3,0.0
2015-02-03,1112.9,1098.4,1115.2,1098.4,0.0
2015-02-04,1111.0,1112.9,1114.8,1101.9,0.0
2015-02-05,1111.9,1111.0,1112.6,1102.6,0.0
2015-02-06,1109.9,1111.9,1115.2,1107.0,0.0
2015-02-09,1107.3,1109.9,1109.9,1097.7,0.0
2015-02-10,1106.0,1107.3,1108.4,1099.5,0.0
2015-02-11,1104.2,1106.0,1107.5,1099.0,0.0
2015-02-12,1105.8,1104.2,1110.1,1104.1,0.0
2015-02-13,1113.2,1105.8,1115.5,1105.8,0.0
2015-02-16,1110.5,1113.2,1114.0,1109.7,0.0
2015-02-17,1117.2,1110.5,1117.2,1104.5,0.0
2015-02-18,1117.2,1117.2,1120.9,1113.6,0.0
2015-02-19,1115.7,1117.2,1118.6,1110.8,0.0
2015-02-20,1119.9,1115.7,1120.8,1115.0,0.0
2015-02-23,1119.4,1119.9,1124.5,1115.2,0.0
2015-02-24,1125.5,1119.4,1127.0,1117.4,0.0
2015-02-25,1123.2,1125.5,1126.4,1118.3,0.0
2015-02-26,1125.5,1123.2,1125.6,1120.8,0.0
2015-02-27,1125.0,1125.5,1128.4,1122.3,0.0
2015-03-02,1124.0,1125.0,1129.5,1121.4,0.0
2015-03-03,1115.7,1124.0,1127.8,1115.7,0.0
2015-03-04,1120.6,1115.7,1120.6,1111.4,0.0
2015-03-05,1127.4,1120.6,1128.6,1119.7,0.0
2015-03-06,1119.4,1127.4,1127.4,1119.4,0.0
2015-03-09,1113.7,1119.4,1119.4,1111.0,0.0
2015-03-10,1085.5,1113.7,1113.7,1085.5,0.0
2015-03-11,1088.6,1085.5,1091.4,1084.1,0.0
2015-03-12,1095.0,1088.6,1101.2,1088.6,0.0
2015-03-13,1091.6,1095.0,1097.7,1087.3,0.0
2015-03-16,1101.9,1091.6,1102.7,1091.6,0.0
2015-03-17,1107.4,1101.9,1108.9,1101.0,0.0
2015-03-18,1124.8,1107.4,1124.8,1107.3,0.0
2015-03-19,1127.6,1124.8,1130.9,1122.3,0.0
2015-03-20,1137.3,1127.6,1137.6,1127.3,0.0
2015-03-23,1139.8,1137.3,1139.8,1132.3,0.0
2015-03-24,1136.8,1139.8,1144.2,1135.7,0.0
2015-03-25,1132.2,1136.8,1139.3,1131.1,0.0
2015-03-26,1116.7,1132.2,1132.2,1113.7,0.0
2015-03-27,1110.2,1116.7,1119.2,1107.7,0.0
2015-03-30,1116.1,1110.2,1119.8,1110.2,0.0
2015-03-31,1096.9,1116.1,1119.1,1095.6,0.0
2015-04-01,1102.8,1096.9,1110.4,1095.7,0.0
2015-04-02,1106.7,1102.8,1109.4,1101.5,0.0
2015-04-07,1127.5,1106.7,1128.4,1106.7,0.0
2015-04-08,1123.5,1127.5,1135.6,1122.6,0.0
2015-04-09,1136.1,1123.5,1136.4,1123.5,0.0
2015-04-10,1148.2,1136.1,1149.1,1136.1,0.0
2015-04-13,1144.1,1148.2,1148.2,1141.2,0.0
2015-04-14,1145.8,1144.1,1147.6,1140.9,0.0
2015-04-15,1149.3,1145.8,1151.8,1143.1,0.0
2015-04-16,1143.4,1149.3,1153.0,1143.0,0.0
2015-04-17,1132.8,1143.4,1148.8,1130.3,0.0
2015-04-20,1142.1,1132.8,1144.6,1132.8,0.0
