"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 11, 2007","766.27","792.49","796.34","765.78","-","-3.15%"
"Dec 10, 2007","791.20","786.84","794.31","785.03","-","0.72%"
"Dec 07, 2007","785.52","787.13","787.30","781.97","-","-0.18%"
"Dec 06, 2007","786.95","764.92","786.95","764.92","-","2.78%"
"Dec 05, 2007","765.64","758.16","767.67","758.10","-","1.81%"
"Dec 04, 2007","752.06","757.15","757.56","749.48","-","-1.04%"
"Dec 03, 2007","759.97","768.20","769.27","759.79","-","-1.02%"
"Nov 30, 2007","767.77","771.29","780.04","764.63","-","0.22%"
"Nov 29, 2007","766.06","769.48","771.34","762.20","-","-0.52%"
"Nov 28, 2007","770.04","747.51","770.61","747.47","-","3.60%"
"Nov 27, 2007","743.27","736.37","745.59","734.45","-","1.12%"
"Nov 26, 2007","735.07","755.52","757.64","734.49","-","-2.64%"
"Nov 23, 2007","755.03","743.48","759.46","743.48","-","1.99%"
"Nov 21, 2007","740.30","747.22","748.75","736.05","-","-1.21%"
"Nov 20, 2007","749.33","750.77","757.28","736.63","-","-0.13%"
"Nov 19, 2007","750.33","765.22","765.22","747.07","-","-2.49%"
"Nov 16, 2007","769.50","772.20","773.44","759.25","-","-0.27%"
"Nov 15, 2007","771.60","782.11","782.11","765.80","-","-1.39%"
"Nov 14, 2007","782.47","791.57","794.25","779.74","-","-0.85%"
"Nov 13, 2007","789.15","770.78","789.76","770.78","-","2.88%"
"Nov 12, 2007","767.09","771.77","783.13","765.57","-","-0.68%"
"Nov 09, 2007","772.38","779.42","779.48","765.06","-","-1.09%"
"Nov 08, 2007","780.90","778.48","782.45","762.38","-","0.64%"
"Nov 07, 2007","775.96","796.00","796.00","775.55","-","-3.22%"
"Nov 06, 2007","801.77","790.98","802.26","784.26","-","1.43%"
"Nov 05, 2007","790.43","797.77","797.77","784.07","-","-0.92%"
"Nov 02, 2007","797.78","799.49","801.92","787.65","-","0.33%"
"Nov 01, 2007","795.18","822.88","822.88","794.00","-","-3.97%"
"Oct 31, 2007","828.02","817.89","830.39","815.17","-","1.45%"
"Oct 30, 2007","816.15","820.00","821.86","814.02","-","-0.68%"
"Oct 29, 2007","821.72","822.80","826.91","818.07","-","0.04%"
"Oct 26, 2007","821.39","811.31","821.43","808.76","-","1.90%"
"Oct 25, 2007","806.11","811.22","817.51","800.07","-","-0.58%"
"Oct 24, 2007","810.85","814.37","814.51","795.60","-","-0.94%"
"Oct 23, 2007","818.53","813.64","818.54","805.99","-","1.04%"
"Oct 22, 2007","810.08","794.81","812.14","788.66","-","1.41%"
"Oct 19, 2007","798.79","825.03","825.03","798.17","-","-3.18%"
"Oct 18, 2007","825.03","824.74","826.78","817.81","-","0.02%"
"Oct 17, 2007","824.89","828.10","832.19","815.14","-","0.19%"
"Oct 16, 2007","823.35","827.74","828.53","822.71","-","-0.72%"
"Oct 15, 2007","829.36","841.12","842.15","824.40","-","-1.40%"
"Oct 12, 2007","841.17","834.90","843.78","834.90","-","0.74%"
"Oct 11, 2007","834.98","847.17","852.06","830.98","-","-1.21%"
"Oct 10, 2007","845.19","845.06","845.65","838.96","-","-0.06%"
"Oct 09, 2007","845.72","841.31","846.62","837.43","-","0.66%"
"Oct 08, 2007","840.14","844.02","845.29","836.94","-","-0.56%"
"Oct 05, 2007","844.88","833.00","847.32","833.00","-","1.90%"
"Oct 04, 2007","829.15","827.59","830.25","824.20","-","0.36%"
"Oct 03, 2007","826.15","829.35","831.12","823.86","-","-0.70%"
