,Date,SP500_relative_change_perc_1,SP500_F_relative_change_perc_1,Gold_F_relative_change_perc_1,Silver_F_relative_change_perc_1,Copper_F_relative_change_perc_1,SP500_williams_R_5,SP500_williams_R_10,SP500_williams_R_20,SP500_williams_R_50,SP500_AD_MACD_12_26,SP500_stochastic_D_5_5,SP500_momentum_8,SP500_momentum_16,SP500_AD_oscillator,SP500_stochastic_K_5,SP500_stochastic_K_10,SP500_stochastic_K_20,SP500_stochastic_K_50
2213,2018-04-17,0.005069186033556931,0.00508783005904864,0.0,0.0982590031004054,0.0007745933384972724,-1.3798449612403296,-1.9988545246277163,0.7478093609745728,2.094586312563833,-7.983430689264878,0.7842162237425743,43.54999999999972,118.12999999999964,1.667449506810712,0.906195168038868,0.9502612180634059,0.8232977231034851,0.6452212027784993
2214,2018-04-18,-0.0005424134075739563,-0.0005534851112505073,-0.004520238339839675,0.06715617057328459,0.0007573462587094657,-2.1284941388638585,-0.770885245901636,1.0995059985885922,0.4372304743651181,-3.4723334609075214,0.8294477495327012,104.17000000000007,50.089999999999684,0.8008658008658133,0.8778299282164556,0.932556012802927,0.8354375741879786,0.653578990379257
2215,2018-04-19,-0.0029727968724547033,-0.0029986672589959683,-0.002890571231933961,0.0995340710541642,0.0007626601586332968,-0.8812829104835049,-0.9355555555555636,1.5676320272572368,0.07326109104380725,-1.135692231158373,0.7864543847582361,79.97000000000025,80.51000000000022,-0.2769818529130713,0.6637217007178381,0.8143575674439895,0.8511821125297836,0.5959659745180343
2216,2018-04-20,-0.008326648245535874,-0.008356235608705341,-0.00263522884882105,0.060293288212069876,0.0007619628162145526,0.2874183470605037,-0.18779209743662,0.4721760029580349,1.2414760466119987,-1.1260081653304042,0.6889429423867496,13.269999999999984,65.13999999999987,0.02430243024302272,0.16754571026722578,0.5562324273664481,0.7107337039525932,0.5105679580996241
2217,2018-04-23,-0.0019099947671376719,-0.0019062570082977906,0.0,0.04716006884681579,0.0007668711656442918,0.75949367088607,-0.3914873713751098,-0.17581499024797792,0.14306178970489936,-1.0936231204186695,0.5644030392632042,28.09999999999991,29.420000000000076,0.5114595898673131,0.20672268907563326,0.4223473259087008,0.7116500702547502,0.5111251439396749
2218,2018-04-24,-0.01724858251268287,-0.017233661593554262,0.0,0.06792562463683907,0.0007597629539583487,3.7003287928605135,1.041118975396032,0.4500419815281293,0.03878090205699308,-3.9060436906966065,0.4175854891335175,-29.429999999999836,52.67999999999985,0.2002113845689297,0.17210741739043472,0.17210741739043472,0.4933716170810677,0.32551390568319144
2219,2018-04-25,0.0017002413735521449,0.0017078446999886144,0.0,0.06815511163337251,0.0007628928898382504,5.634199134199245,0.9932371505861096,0.4497838799898293,0.6620813397129153,-5.678896915948826,0.30130751502399594,-16.90000000000009,24.950000000000273,0.3291449586270365,0.2964400576688477,0.2550085861476826,0.5229397030973189,0.3450221684804512
2220,2018-04-26,0.0057662210321874924,0.00577010107105151,0.0,0.07140330188679236,0.0007660487206986201,1.7144221585482329,0.37242699856389627,-0.8661278100530396,0.059823677581866436,-4.806244634697123,0.3021179921561758,-10.900000000000093,22.25,1.2646657571623368,0.6677740863787375,0.5177447052089309,0.6911845561732552,0.4560257960499795
2221,2018-04-27,-0.0020781395418374886,-0.002093066716501555,0.0,0.06737463126843657,0.0007811279487579901,0.7209720972097285,0.29395058222097,-0.21965552178317346,0.6047341724591404,-3.8308476093893664,0.4301212654526169,-36.480000000000025,7.069999999999709,0.5676117775354433,0.8075620767494314,0.5460789925586714,0.7093286089559531,0.4679967754937514
2222,2018-04-30,-0.010093269284686266,-0.01009308063249972,0.0,0.09213960546282228,0.0007811279487579901,1.3996783273019486,1.802156586966701,-0.1153846153846154,2.0019189254017733,-4.76680894159108,0.4886074274117568,-60.589999999999684,43.58000000000038,0.37299311926606016,0.4991534988713326,0.3375310055332971,0.5173755907700878,0.3798871422813383
2223,2018-05-01,0.004221452240093322,0.0042366469965199995,0.0,0.08796068796068787,0.0007895152376440696,0.4340933111882832,2.749647721935184,-0.8169530355097421,3.3988399863527836,-4.907327832158443,0.5741290044318907,-38.32999999999993,41.64000000000033,0.24179504353649595,0.5997153024911047,0.40192711314634827,0.5642896858493206,0.40709391374445797
2224,2018-05-02,-0.006996353005003207,-0.006970085148067215,0.0,0.07165871121718358,0.0007828401440427089,0.29512718357340106,5.903318903319023,0.18609836065573845,3.305123216601844,-6.487536902179728,0.5505217440718307,-34.4699999999998,-21.199999999999818,0.2080905039423961,0.17840375586854773,0.25507374958411866,0.3764670019814065,0.32998790810157164
2225,2018-05-03,0.0006278347691090419,0.0006088048399984433,0.0,0.10164935858277344,0.0007789375292102793,1.5944747612551071,3.491404011461315,1.8822222222222185,2.5402496771416248,-8.125506550746652,0.4964912756069554,-40.559999999999945,-12.460000000000036,0.034571966133579504,0.3976217440543608,0.3535038260169157,0.3311995122694719,0.3060459492140261
2226,2018-05-04,0.01601022334967299,0.01602197299153124,0.0,0.06938293475051673,0.0007774840615767211,0.7595419847328283,0.9156915691569172,-0.092621441722135,2.025679307255887,-6.628696371695696,0.4908112498380432,28.860000000000127,-0.569999999999709,0.7408739435353364,0.7791619479048703,0.7736421904868993,0.5599414014812423,0.44183796856106383
2227,2018-05-07,0.0012250127371354865,0.0011987712594589866,0.0,0.06859333529932175,0.0007773631840795852,0.2950114678899063,0.4113389626055439,-0.4462114125350755,2.2084068195179056,-4.645740289855438,0.5668173583586041,33.23000000000002,16.329999999999927,1.068632707774785,0.8791840414741373,0.8772067918587649,0.6348986733946471,0.4789600967351873
2228,2018-05-08,0.0006216623100371702,0.0005991836123281687,0.0,0.06650957290132534,0.0007818608287726008,-0.5576021433355667,0.17560018118677498,-0.2180653859117067,4.0476545048399535,-3.095837487389872,0.6211107455105582,4.980000000000018,-5.920000000000073,0.17549668874172086,0.8711822382508753,0.8711822382508753,0.6291202083502909,0.4760983474405479
2229,2018-05-09,0.00734470449419745,0.00735596131585836,-0.00035373187124159886,0.10015137753557372,0.0007818608287726008,-1.2656839218375036,-1.6086423536622618,-1.639314697926077,2.033385265969275,0.2174577280734411,0.7789039746462719,27.88000000000011,-8.599999999999909,1.081828234426826,0.9673699015471166,0.9673699015471166,0.8396679417270299,0.5803708182184596
2230,2018-05-10,0.0066727787594916795,0.006691312384473164,0.0,0.11713244228432547,0.0007717240314863241,-2.020931326434627,-1.589017735334239,-2.314504547630477,0.8013755731554774,4.827504318786397,0.8938917659202451,75.01999999999998,14.430000000000293,1.3129346314325427,0.9725607004242264,0.9768803711308848,0.9768803711308848,0.6822652156388554
2231,2018-05-11,0.0018437580343041765,0.0018364123847651231,0.0,0.10050822122570983,0.0007711289327575406,-1.02121920517893,-2.746455834242134,-1.3479125248508814,0.04449747332959128,8.755290060013522,0.9248221885978332,72.91999999999963,34.58999999999969,0.635301752109005,0.9338140612928107,0.9628182870370348,0.9628182870370348,0.7010076582023365
2232,2018-05-14,-0.001185349952622507,-0.0012072876271311118,0.0,0.09867867867867873,0.0007763975155279338,-2.508310991957103,-1.3534977064220148,-2.045944678856093,-0.6924177396280446,11.925090397898202,0.9214364735135931,94.46000000000004,59.99000000000024,0.8647023451593514,0.8622554660529369,0.9188364524003269,0.9188364524003269,0.7107214832728738
