"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 09, 2021","67.450","68.130","68.500","67.150","2.34M","-1.17%"
"Jun 08, 2021","68.250","68.300","68.460","67.680","2.31M","-0.38%"
"Jun 07, 2021","68.510","68.510","69.250","68.270","1.60M","-0.06%"
"Jun 04, 2021","68.550","68.400","68.730","68.270","1.61M","0.29%"
"Jun 03, 2021","68.350","68.110","68.480","67.290","1.49M","0.32%"
"Jun 02, 2021","68.130","68.180","68.490","67.770","1.31M","0.26%"
"Jun 01, 2021","67.950","66.990","68.350","66.990","1.83M","1.94%"
"May 31, 2021","66.660","67.170","67.180","66.510","1.38M","-0.73%"
"May 28, 2021","67.150","66.740","67.580","66.720","1.87M","1.18%"
"May 27, 2021","66.370","66.600","67.380","66.370","4.45M","-0.57%"
"May 26, 2021","66.750","67.280","67.280","66.270","1.82M","-0.54%"
"May 25, 2021","67.110","68.360","68.360","67.070","2.43M","-1.08%"
"May 21, 2021","67.840","67.500","68.070","67.200","2.40M","0.30%"
"May 20, 2021","67.640","67.500","67.640","66.380","2.23M","0.59%"
"May 19, 2021","67.240","68.490","68.600","66.490","3.70M","-2.51%"
"May 18, 2021","68.970","69.400","69.830","68.690","1.75M","-0.27%"
"May 17, 2021","69.160","69.340","69.570","68.710","1.92M","0.04%"
"May 14, 2021","69.130","69.380","69.440","68.800","1.91M","0.32%"
"May 13, 2021","68.910","68.400","69.150","67.230","2.16M","-0.32%"
"May 12, 2021","69.130","69.220","69.680","68.150","2.28M","-0.17%"
"May 11, 2021","69.250","69.990","70.190","68.600","2.89M","-2.13%"
"May 10, 2021","70.760","70.580","71.050","70.300","1.69M","0.54%"
"May 07, 2021","70.380","70.400","70.810","69.850","2.08M","0.23%"
"May 06, 2021","70.220","69.440","70.400","69.230","2.74M","1.24%"
"May 05, 2021","69.360","67.480","69.360","67.460","3.14M","3.79%"
"May 04, 2021","66.830","67.240","68.760","66.660","3.72M","-0.34%"
"May 03, 2021","67.060","67.570","67.680","66.370","2.15M","-0.03%"
"Apr 30, 2021","67.080","67.860","69.010","67.080","5.00M","-4.88%"
"Apr 29, 2021","70.520","71.370","71.990","69.440","5.94M","-0.52%"
"Apr 28, 2021","70.890","71.410","71.740","70.890","2.64M","-0.25%"
"Apr 27, 2021","71.070","71.500","71.830","70.580","2.13M","-0.39%"
"Apr 26, 2021","71.350","70.730","71.670","70.570","2.68M","1.32%"
"Apr 23, 2021","70.420","70.000","70.510","69.360","2.94M","0.34%"
"Apr 22, 2021","70.180","71.350","71.430","70.140","2.83M","-1.32%"
"Apr 21, 2021","71.120","71.250","71.440","70.470","2.33M","0.21%"
"Apr 20, 2021","70.970","71.810","72.010","70.720","3.14M","-1.10%"
"Apr 19, 2021","71.760","72.760","72.840","71.650","2.27M","-0.95%"
"Apr 16, 2021","72.450","71.160","72.750","71.120","3.72M","2.00%"
"Apr 15, 2021","71.030","71.130","71.780","70.980","2.23M","0.10%"
"Apr 14, 2021","70.960","71.560","71.800","70.160","2.57M","-0.25%"
"Apr 13, 2021","71.140","71.240","71.950","71.050","2.38M","0.08%"
"Apr 12, 2021","71.080","71.450","71.540","70.730","2.32M","-0.57%"
"Apr 09, 2021","71.490","71.340","71.780","70.960","2.13M","0.06%"
"Apr 08, 2021","71.450","72.600","72.700","71.080","2.38M","-1.24%"
"Apr 07, 2021","72.350","72.340","72.880","72.050","2.12M","0.15%"
"Apr 06, 2021","72.240","72.000","72.780","71.910","2.80M","1.67%"
"Apr 01, 2021","71.050","71.140","72.000","70.550","1.95M","0.30%"
"Mar 31, 2021","70.840","71.820","72.360","70.720","2.75M","-1.45%"
"Mar 30, 2021","71.880","70.180","72.170","70.000","2.72M","2.64%"
"Mar 29, 2021","70.030","69.940","70.550","69.450","1.84M","0.30%"
"Mar 26, 2021","69.820","70.740","71.150","69.580","2.50M","-0.91%"
"Mar 25, 2021","70.460","69.730","70.460","68.770","2.05M","0.69%"
"Mar 24, 2021","69.980","68.500","70.070","68.220","2.15M","1.41%"
"Mar 23, 2021","69.010","69.450","69.580","68.690","2.51M","-0.82%"
"Mar 22, 2021","69.580","69.770","70.370","69.010","2.35M","-0.56%"
"Mar 19, 2021","69.970","72.030","72.100","69.810","10.84M","-3.62%"
"Mar 18, 2021","72.600","70.690","72.600","70.620","3.30M","2.60%"
"Mar 17, 2021","70.760","70.040","71.080","69.880","2.27M","0.96%"
"Mar 16, 2021","70.090","70.730","71.070","70.050","2.51M","-0.67%"
"Mar 15, 2021","70.560","72.650","72.820","70.060","2.80M","-2.81%"
"Mar 12, 2021","72.600","72.190","72.700","71.840","1.70M","0.57%"
"Mar 11, 2021","72.190","72.840","72.840","71.760","2.13M","-0.43%"
"Mar 10, 2021","72.500","71.740","72.500","71.500","2.34M","1.00%"
"Mar 09, 2021","71.780","72.510","72.760","71.600","3.93M","-1.14%"
"Mar 08, 2021","72.610","71.110","72.840","70.830","3.95M","2.73%"
"Mar 05, 2021","70.680","70.920","71.750","70.500","2.85M","-0.56%"
"Mar 04, 2021","71.080","70.620","71.330","70.350","2.05M","-0.08%"
"Mar 03, 2021","71.140","70.540","71.650","70.500","2.68M","1.24%"
"Mar 02, 2021","70.270","68.390","70.270","68.300","2.90M","1.71%"
"Mar 01, 2021","69.090","68.500","69.310","68.320","2.44M","2.01%"
"Feb 26, 2021","67.730","66.400","68.400","65.800","4.09M","-0.63%"
"Feb 25, 2021","68.160","69.570","69.670","68.120","2.45M","-1.79%"
"Feb 24, 2021","69.400","68.280","69.450","67.950","2.39M","1.58%"
"Feb 23, 2021","68.320","69.310","69.630","67.370","2.82M","-0.97%"
"Feb 22, 2021","68.990","67.890","69.100","67.170","2.38M","1.46%"
"Feb 19, 2021","68.000","67.250","68.300","66.950","2.72M","1.45%"
"Feb 18, 2021","67.030","66.850","67.800","66.750","1.94M","-0.19%"
"Feb 17, 2021","67.160","67.530","68.000","67.010","1.87M","-0.75%"
"Feb 16, 2021","67.670","67.410","67.990","67.100","1.65M","0.40%"
"Feb 15, 2021","67.400","67.240","67.650","67.000","1.42M","0.87%"
"Feb 12, 2021","66.820","66.760","67.120","65.880","1.91M","-0.37%"
"Feb 11, 2021","67.070","67.070","67.510","66.740","1.69M","-0.12%"
"Feb 10, 2021","67.150","67.440","67.860","66.520","2.03M","-0.18%"
"Feb 09, 2021","67.270","67.230","67.380","66.590","1.76M","-0.13%"
"Feb 08, 2021","67.360","67.130","67.950","67.060","1.83M","0.82%"
"Feb 05, 2021","66.810","66.550","67.030","66.090","1.93M","0.23%"
"Feb 04, 2021","66.660","66.160","66.690","65.940","1.92M","0.76%"
"Feb 03, 2021","66.160","66.030","66.400","65.580","2.15M","1.12%"
"Feb 02, 2021","65.430","65.400","65.930","65.060","2.39M","0.96%"
"Feb 01, 2021","64.810","64.560","65.160","64.140","2.26M","1.54%"
"Jan 29, 2021","63.830","63.260","64.770","62.970","4.12M","-1.08%"
"Jan 28, 2021","64.530","63.190","64.830","62.560","3.05M","1.02%"
"Jan 27, 2021","63.880","64.900","65.320","62.600","4.62M","-2.08%"
"Jan 26, 2021","65.240","64.650","65.890","64.360","2.55M","1.10%"
"Jan 25, 2021","64.530","66.670","67.040","64.050","3.43M","-2.64%"
"Jan 22, 2021","66.280","66.700","66.720","65.820","2.74M","-1.56%"
"Jan 21, 2021","67.330","67.750","68.080","66.990","2.34M","-0.04%"
"Jan 20, 2021","67.360","67.300","68.170","66.990","2.92M","1.16%"
"Jan 19, 2021","66.590","67.960","68.160","66.460","2.47M","-1.32%"
"Jan 18, 2021","67.480","66.500","67.600","66.500","1.42M","0.28%"
"Jan 15, 2021","67.290","67.640","68.020","66.110","3.89M","-1.19%"
"Jan 14, 2021","68.100","68.120","68.410","67.720","2.13M","0.10%"
"Jan 13, 2021","68.030","68.100","68.750","67.610","3.10M","0.19%"
"Jan 12, 2021","67.900","68.500","68.830","67.300","3.25M","0.52%"
"Jan 11, 2021","67.550","67.510","68.170","66.610","2.92M","-1.50%"
"Jan 08, 2021","68.580","69.000","69.240","68.010","3.04M","0.25%"
"Jan 07, 2021","68.410","67.930","68.530","67.130","3.66M","1.54%"
"Jan 06, 2021","67.370","65.240","67.550","65.140","5.19M","4.61%"
"Jan 05, 2021","64.400","64.300","65.470","63.260","2.77M","-0.76%"
"Jan 04, 2021","64.890","65.480","66.070","64.430","2.74M","0.26%"
"Dec 30, 2020","64.720","65.400","65.400","64.570","1.14M","-0.54%"
"Dec 29, 2020","65.070","65.740","65.930","64.860","2.11M","-0.23%"
"Dec 28, 2020","65.220","65.200","65.750","65.170","2.01M","0.82%"
"Dec 23, 2020","64.690","63.970","64.980","63.960","1.80M","1.32%"
"Dec 22, 2020","63.850","63.840","64.540","63.640","2.92M","0.50%"
"Dec 21, 2020","63.530","63.200","63.530","61.630","4.52M","-1.53%"
"Dec 18, 2020","64.520","65.020","65.580","64.520","7.05M","-0.59%"
"Dec 17, 2020","64.900","64.780","65.230","64.540","3.18M","1.09%"
"Dec 16, 2020","64.200","64.970","65.610","63.970","3.23M","-0.86%"
"Dec 15, 2020","64.760","63.770","65.120","63.640","3.54M","1.35%"
"Dec 14, 2020","63.900","63.880","64.840","63.760","3.18M","1.25%"
"Dec 11, 2020","63.110","63.970","63.970","62.320","3.42M","-1.45%"
"Dec 10, 2020","64.040","63.480","65.090","63.320","5.29M","0.95%"
"Dec 09, 2020","63.440","62.390","64.230","62.260","6.58M","2.95%"
"Dec 08, 2020","61.620","60.860","61.950","60.690","2.85M","1.43%"
"Dec 07, 2020","60.750","60.900","60.900","59.880","1.84M","-0.48%"
"Dec 04, 2020","61.040","60.600","61.170","60.360","2.06M","0.63%"
"Dec 03, 2020","60.660","60.870","60.920","59.910","2.67M","-0.51%"
"Dec 02, 2020","60.970","61.040","61.040","60.100","2.69M","-0.23%"
"Dec 01, 2020","61.110","61.700","61.980","60.770","2.78M","-0.36%"
"Nov 30, 2020","61.330","60.540","62.670","60.150","5.43M","0.67%"
"Nov 27, 2020","60.920","59.890","61.290","59.790","3.45M","1.42%"
"Nov 26, 2020","60.070","60.140","60.450","59.590","1.72M","-0.23%"
"Nov 25, 2020","60.210","61.280","61.300","59.450","3.68M","-1.54%"
"Nov 24, 2020","61.150","59.080","61.150","59.040","4.13M","4.74%"
"Nov 23, 2020","58.380","58.010","59.250","58.010","2.78M","1.27%"
"Nov 20, 2020","57.650","57.520","58.030","57.280","2.82M","-0.22%"
"Nov 19, 2020","57.780","58.100","58.290","57.500","2.39M","-1.58%"
"Nov 18, 2020","58.710","57.750","58.990","57.380","2.93M","1.29%"
"Nov 17, 2020","57.960","57.220","58.050","57.030","2.21M","1.19%"
"Nov 16, 2020","57.280","56.680","58.340","56.360","3.61M","2.29%"
"Nov 13, 2020","56.000","55.120","56.300","54.830","3.04M","0.70%"
"Nov 12, 2020","55.610","55.670","56.500","55.310","2.68M","-1.45%"
"Nov 11, 2020","56.430","57.500","57.780","55.830","5.18M","-1.89%"
"Nov 10, 2020","57.520","56.100","58.530","56.040","7.79M","3.21%"
"Nov 09, 2020","55.730","51.550","56.140","51.090","10.05M","10.73%"
"Nov 06, 2020","50.330","50.360","50.950","49.585","2.75M","-0.42%"
"Nov 05, 2020","50.540","50.500","50.730","49.570","3.11M","0.94%"
"Nov 04, 2020","50.070","48.595","50.070","48.115","4.25M","0.69%"
"Nov 03, 2020","49.725","48.700","49.925","48.575","3.14M","2.87%"
"Nov 02, 2020","48.340","47.580","48.345","46.820","2.46M","2.70%"
"Oct 30, 2020","47.070","46.000","47.195","45.955","3.63M","0.95%"
"Oct 29, 2020","46.625","46.555","47.545","45.915","4.07M","-0.68%"
"Oct 28, 2020","46.945","48.870","49.205","46.130","6.62M","-6.73%"
"Oct 27, 2020","50.330","51.260","51.300","50.270","2.88M","-1.70%"
"Oct 26, 2020","51.200","51.600","52.400","51.090","2.40M","-2.05%"
"Oct 23, 2020","52.270","51.680","52.900","51.590","1.86M","0.93%"
"Oct 22, 2020","51.790","51.600","51.920","50.890","1.98M","-0.60%"
"Oct 21, 2020","52.100","53.190","53.190","51.880","2.32M","-1.57%"
"Oct 20, 2020","52.930","52.980","53.530","52.560","1.95M","-0.53%"
"Oct 19, 2020","53.210","53.900","54.230","52.710","2.03M","-0.73%"
"Oct 16, 2020","53.600","52.750","53.940","52.200","3.02M","2.19%"
"Oct 15, 2020","52.450","53.580","53.610","51.600","4.61M","-3.71%"
"Oct 14, 2020","54.470","54.350","54.590","53.670","2.21M","0.26%"
"Oct 13, 2020","54.330","54.880","55.000","54.290","2.04M","-0.71%"
"Oct 12, 2020","54.720","54.950","55.730","54.490","2.77M","-0.58%"
"Oct 09, 2020","55.040","57.080","57.760","54.620","5.66M","-3.78%"
"Oct 08, 2020","57.200","56.300","57.920","56.130","5.00M","2.73%"
"Oct 07, 2020","55.680","53.840","55.680","53.770","3.70M","3.21%"
"Oct 06, 2020","53.950","53.700","54.390","53.240","2.13M","1.14%"
"Oct 05, 2020","53.340","52.600","53.380","52.550","2.47M","2.52%"
"Oct 02, 2020","52.030","50.810","52.040","50.460","2.78M","1.28%"
"Oct 01, 2020","51.370","52.150","52.420","51.060","2.47M","-1.17%"
"Sep 30, 2020","51.980","51.830","52.630","51.610","2.63M","-0.69%"
"Sep 29, 2020","52.340","51.550","52.660","51.300","2.41M","1.00%"
"Sep 28, 2020","51.820","50.580","51.820","49.970","4.10M","4.62%"
"Sep 25, 2020","49.530","50.240","50.390","49.045","2.99M","-0.91%"
"Sep 24, 2020","49.985","49.500","50.350","49.400","2.64M","-0.59%"
"Sep 23, 2020","50.280","51.110","51.590","50.230","2.48M","-0.38%"
"Sep 22, 2020","50.470","50.700","51.050","50.240","3.05M","-0.30%"
"Sep 21, 2020","50.620","53.500","53.590","50.310","5.02M","-6.59%"
"Sep 18, 2020","54.190","55.480","55.840","54.190","6.72M","-1.74%"
"Sep 17, 2020","55.150","54.200","55.420","53.970","2.18M","0.16%"
"Sep 16, 2020","55.060","54.800","55.340","54.410","2.67M","0.27%"
"Sep 15, 2020","54.910","55.240","55.500","54.720","1.86M","-0.58%"
"Sep 14, 2020","55.230","55.600","55.690","54.870","2.12M","0.66%"
"Sep 11, 2020","54.870","54.390","55.040","54.030","2.01M","0.66%"
"Sep 10, 2020","54.510","55.000","55.300","54.250","2.37M","-0.40%"
"Sep 09, 2020","54.730","54.020","54.950","53.920","2.83M","1.41%"
"Sep 08, 2020","53.970","53.590","54.060","53.090","4.38M","1.50%"
"Sep 07, 2020","53.170","52.470","53.300","52.370","1.92M","2.01%"
"Sep 04, 2020","52.120","51.660","53.020","51.370","3.42M","0.56%"
"Sep 03, 2020","51.830","51.650","53.000","51.480","3.51M","0.88%"
"Sep 02, 2020","51.380","51.010","51.780","50.890","2.72M","1.48%"
"Sep 01, 2020","50.630","51.450","51.760","49.970","2.72M","-0.84%"
"Aug 31, 2020","51.060","51.680","51.920","51.010","2.07M","-0.51%"
"Aug 28, 2020","51.320","52.000","52.020","51.040","1.62M","-0.91%"
"Aug 27, 2020","51.790","52.280","52.310","51.680","1.47M","-0.67%"
"Aug 26, 2020","52.140","51.720","52.240","51.330","1.83M","0.70%"
"Aug 25, 2020","51.780","52.030","52.650","51.780","3.13M","0.15%"
"Aug 24, 2020","51.700","50.020","51.860","50.020","3.66M","4.31%"
"Aug 21, 2020","49.565","50.050","50.580","49.115","2.73M","-0.40%"
"Aug 20, 2020","49.765","50.160","50.210","49.420","2.36M","-1.92%"
"Aug 19, 2020","50.740","50.240","50.770","50.060","1.53M","0.59%"
"Aug 18, 2020","50.440","50.080","51.210","49.865","2.18M","0.26%"
"Aug 17, 2020","50.310","50.320","50.620","50.000","1.38M","0.02%"
"Aug 14, 2020","50.300","50.780","50.790","49.685","1.87M","-1.33%"
"Aug 13, 2020","50.980","51.340","51.470","50.930","1.63M","-0.95%"
"Aug 12, 2020","51.470","50.550","51.800","50.470","2.32M","1.70%"
"Aug 11, 2020","50.610","49.680","51.060","49.600","3.19M","2.96%"
"Aug 10, 2020","49.155","48.805","49.165","48.275","1.86M","1.65%"
"Aug 07, 2020","48.355","48.550","48.650","47.740","2.08M","-0.51%"
"Aug 06, 2020","48.605","48.915","49.600","48.155","2.91M","-0.79%"
"Aug 05, 2020","48.990","48.375","49.155","48.375","2.57M","2.11%"
"Aug 04, 2020","47.980","48.665","48.965","47.745","3.07M","-0.74%"
"Aug 03, 2020","48.340","46.985","48.530","46.590","3.15M","3.27%"
"Jul 31, 2020","46.810","47.515","47.755","46.790","3.51M","-1.74%"
