"Date","Price","Open","High","Low","Change %"
"Mar 10, 2009","1.3748","1.3777","1.3908","1.3691","-0.17%"
"Mar 09, 2009","1.3772","1.4134","1.4183","1.3743","-2.17%"
"Mar 06, 2009","1.4078","1.4122","1.4305","1.4040","-0.44%"
"Mar 05, 2009","1.4140","1.4195","1.4235","1.4038","-0.17%"
"Mar 04, 2009","1.4164","1.4049","1.4195","1.3985","0.75%"
"Mar 03, 2009","1.4059","1.4054","1.4159","1.3985","0.06%"
"Mar 02, 2009","1.4051","1.4291","1.4299","1.3958","-1.81%"
"Feb 27, 2009","1.4310","1.4327","1.4365","1.4110","0.05%"
"Feb 26, 2009","1.4303","1.4202","1.4386","1.4161","0.73%"
"Feb 25, 2009","1.4199","1.4478","1.4609","1.4176","-1.93%"
"Feb 24, 2009","1.4478","1.4470","1.4581","1.4375","-0.08%"
"Feb 23, 2009","1.4489","1.4394","1.4663","1.4365","0.33%"
"Feb 20, 2009","1.4441","1.4288","1.4478","1.4152","1.08%"
"Feb 19, 2009","1.4286","1.4213","1.4449","1.4208","0.47%"
"Feb 18, 2009","1.4219","1.4240","1.4301","1.4093","-0.17%"
"Feb 17, 2009","1.4243","1.4285","1.4311","1.4122","-0.21%"
"Feb 16, 2009","1.4273","1.4207","1.4321","1.4151","-0.79%"
"Feb 13, 2009","1.4387","1.4277","1.4606","1.4254","0.88%"
"Feb 12, 2009","1.4262","1.4388","1.4415","1.4138","-0.85%"
"Feb 11, 2009","1.4384","1.4541","1.4569","1.4314","-0.90%"
"Feb 10, 2009","1.4514","1.4910","1.4916","1.4456","-2.65%"
"Feb 09, 2009","1.4909","1.4778","1.4987","1.4703","0.71%"
"Feb 06, 2009","1.4804","1.4624","1.4844","1.4591","1.26%"
"Feb 05, 2009","1.4620","1.4475","1.4705","1.4367","1.17%"
"Feb 04, 2009","1.4451","1.4459","1.4579","1.4324","-0.10%"
"Feb 03, 2009","1.4466","1.4284","1.4485","1.4154","1.31%"
"Feb 02, 2009","1.4279","1.4478","1.4488","1.4052","-1.56%"
"Jan 30, 2009","1.4506","1.4302","1.4530","1.4189","1.41%"
"Jan 29, 2009","1.4304","1.4242","1.4413","1.4072","0.64%"
"Jan 28, 2009","1.4213","1.4133","1.4375","1.4123","0.49%"
"Jan 27, 2009","1.4143","1.3981","1.4244","1.3929","1.27%"
"Jan 26, 2009","1.3966","1.3722","1.3995","1.3549","1.11%"
"Jan 23, 2009","1.3813","1.3872","1.3902","1.3500","-0.35%"
"Jan 22, 2009","1.3861","1.3982","1.4023","1.3690","-0.86%"
"Jan 21, 2009","1.3981","1.3918","1.4023","1.3620","0.56%"
"Jan 20, 2009","1.3903","1.4455","1.4460","1.3860","-3.85%"
"Jan 19, 2009","1.4460","1.4830","1.4911","1.4441","-1.94%"
"Jan 16, 2009","1.4746","1.4645","1.4983","1.4630","0.61%"
"Jan 15, 2009","1.4657","1.4604","1.4686","1.4476","0.56%"
"Jan 14, 2009","1.4575","1.4497","1.4710","1.4486","0.50%"
"Jan 13, 2009","1.4503","1.4811","1.4829","1.4470","-2.20%"
"Jan 12, 2009","1.4830","1.5138","1.5149","1.4814","-2.25%"
"Jan 09, 2009","1.5171","1.5227","1.5351","1.5118","-0.49%"
"Jan 08, 2009","1.5246","1.5136","1.5375","1.4984","0.88%"
"Jan 07, 2009","1.5113","1.4932","1.5283","1.4806","1.24%"
"Jan 06, 2009","1.4928","1.4684","1.4995","1.4505","1.55%"
"Jan 05, 2009","1.4700","1.4527","1.4740","1.4429","1.20%"
"Jan 02, 2009","1.4526","1.4704","1.4796","1.4376","-0.56%"
"Jan 01, 2009","1.4608","1.4616","1.4650","1.4591","-0.14%"
"Dec 31, 2008","1.4628","1.4409","1.4700","1.4355","1.32%"
"Dec 30, 2008","1.4438","1.4436","1.4552","1.4383","-0.38%"
"Dec 29, 2008","1.4493","1.4663","1.4775","1.4455","-1.06%"
"Dec 26, 2008","1.4648","1.4731","1.4807","1.4648","-0.02%"
"Dec 25, 2008","1.4651","1.4729","1.4762","1.4648","-0.67%"
"Dec 24, 2008","1.4750","1.4731","1.4806","1.4656","-0.16%"
"Dec 23, 2008","1.4774","1.4828","1.4899","1.4670","-0.43%"
"Dec 22, 2008","1.4838","1.4948","1.4993","1.4687","-0.60%"
"Dec 19, 2008","1.4928","1.5031","1.5188","1.4812","-0.67%"
"Dec 18, 2008","1.5029","1.5521","1.5618","1.4885","-3.12%"
"Dec 17, 2008","1.5513","1.5589","1.5726","1.5245","-0.59%"
"Dec 16, 2008","1.5605","1.5317","1.5649","1.5202","1.92%"
"Dec 15, 2008","1.5311","1.4953","1.5380","1.4920","2.36%"
"Dec 12, 2008","1.4958","1.5023","1.5118","1.4813","-0.46%"
"Dec 11, 2008","1.5027","1.4771","1.5082","1.4769","1.60%"
"Dec 10, 2008","1.4790","1.4747","1.4883","1.4737","0.36%"
"Dec 09, 2008","1.4737","1.4901","1.4920","1.4676","-1.14%"
"Dec 08, 2008","1.4907","1.4729","1.5051","1.4691","0.97%"
"Dec 05, 2008","1.4764","1.4682","1.4764","1.4524","0.65%"
"Dec 04, 2008","1.4668","1.4774","1.4815","1.4469","-0.70%"
"Dec 03, 2008","1.4772","1.4905","1.4936","1.4662","-0.91%"
"Dec 02, 2008","1.4907","1.4886","1.5071","1.4775","0.14%"
"Dec 01, 2008","1.4886","1.5365","1.5397","1.4807","-3.31%"
"Nov 28, 2008","1.5395","1.5408","1.5452","1.5260","-0.01%"
"Nov 27, 2008","1.5397","1.5330","1.5516","1.5312","0.29%"
"Nov 26, 2008","1.5352","1.5466","1.5484","1.5178","-0.73%"
"Nov 25, 2008","1.5465","1.5168","1.5535","1.4983","2.03%"
"Nov 24, 2008","1.5158","1.4922","1.5179","1.4842","1.78%"
"Nov 21, 2008","1.4893","1.4722","1.5063","1.4704","1.11%"
"Nov 20, 2008","1.4729","1.4956","1.4998","1.4723","-1.57%"
"Nov 19, 2008","1.4964","1.4949","1.5250","1.4901","-0.03%"
"Nov 18, 2008","1.4969","1.4994","1.5095","1.4900","-0.23%"
"Nov 17, 2008","1.5004","1.4655","1.5084","1.4647","1.68%"
"Nov 14, 2008","1.4756","1.4848","1.4962","1.4659","-0.73%"
"Nov 13, 2008","1.4865","1.4960","1.4994","1.4558","-0.47%"
"Nov 12, 2008","1.4935","1.5381","1.5482","1.4893","-2.92%"
"Nov 11, 2008","1.5385","1.5608","1.5705","1.5362","-1.48%"
"Nov 10, 2008","1.5616","1.5820","1.5888","1.5577","-0.39%"
"Nov 07, 2008","1.5677","1.5629","1.5880","1.5536","0.44%"
"Nov 06, 2008","1.5608","1.5922","1.6042","1.5606","-2.02%"
"Nov 05, 2008","1.5930","1.5958","1.6199","1.5753","-0.55%"
"Nov 04, 2008","1.6018","1.5806","1.6110","1.5603","1.12%"
"Nov 03, 2008","1.5840","1.6082","1.6401","1.5781","-1.44%"
"Oct 31, 2008","1.6071","1.6378","1.6425","1.6006","-2.23%"
"Oct 30, 2008","1.6438","1.6394","1.6674","1.6212","0.11%"
"Oct 29, 2008","1.6420","1.5976","1.6476","1.5938","3.09%"
"Oct 28, 2008","1.5928","1.5555","1.5966","1.5402","2.52%"
"Oct 27, 2008","1.5536","1.5757","1.5878","1.5278","-2.45%"
"Oct 24, 2008","1.5926","1.6311","1.6317","1.5267","-2.44%"
"Oct 23, 2008","1.6324","1.6240","1.6349","1.6044","0.18%"
"Oct 22, 2008","1.6294","1.6713","1.6717","1.6151","-2.34%"
"Oct 21, 2008","1.6685","1.7165","1.7200","1.6652","-2.93%"
"Oct 20, 2008","1.7189","1.7313","1.7520","1.7106","-0.57%"
"Oct 17, 2008","1.7288","1.7318","1.7387","1.7226","-0.19%"
"Oct 16, 2008","1.7321","1.7144","1.7355","1.7138","0.83%"
"Oct 15, 2008","1.7178","1.7414","1.7603","1.7178","-1.33%"
"Oct 14, 2008","1.7410","1.7410","1.7632","1.7388","0.07%"
"Oct 13, 2008","1.7397","1.7115","1.7443","1.6934","2.08%"
"Oct 10, 2008","1.7043","1.7083","1.7179","1.6805","-0.16%"
"Oct 09, 2008","1.7071","1.7273","1.7397","1.7066","-1.22%"
"Oct 08, 2008","1.7281","1.7517","1.7662","1.7262","-1.11%"
"Oct 07, 2008","1.7475","1.7441","1.7660","1.7321","0.24%"
"Oct 06, 2008","1.7433","1.7683","1.7698","1.7336","-1.60%"
"Oct 03, 2008","1.7717","1.7649","1.7841","1.7559","0.36%"
"Oct 02, 2008","1.7654","1.7717","1.7730","1.7551","-0.33%"
"Oct 01, 2008","1.7712","1.7837","1.7880","1.7636","-0.67%"
"Sep 30, 2008","1.7831","1.8046","1.8120","1.7759","-1.34%"
"Sep 29, 2008","1.8074","1.8281","1.8342","1.7962","-2.02%"
"Sep 26, 2008","1.8447","1.8384","1.8470","1.8335","0.35%"
"Sep 25, 2008","1.8382","1.8466","1.8672","1.8306","-0.44%"
"Sep 24, 2008","1.8464","1.8518","1.8609","1.8458","-0.26%"
"Sep 23, 2008","1.8512","1.8571","1.8636","1.8472","-0.22%"
"Sep 22, 2008","1.8552","1.8333","1.8645","1.8264","1.28%"
"Sep 19, 2008","1.8317","1.8151","1.8389","1.7915","0.86%"
"Sep 18, 2008","1.8160","1.8140","1.8278","1.8090","0.10%"
"Sep 17, 2008","1.8142","1.7814","1.8245","1.7786","1.59%"
"Sep 16, 2008","1.7858","1.7988","1.8009","1.7732","-0.77%"
"Sep 15, 2008","1.7997","1.7994","1.8131","1.7767","0.27%"
"Sep 12, 2008","1.7948","1.7586","1.7961","1.7542","1.99%"
"Sep 11, 2008","1.7597","1.7510","1.7603","1.7447","0.54%"
"Sep 10, 2008","1.7502","1.7599","1.7679","1.7502","-0.66%"
"Sep 09, 2008","1.7618","1.7588","1.7708","1.7506","0.24%"
"Sep 08, 2008","1.7576","1.7868","1.7976","1.7470","-0.48%"
"Sep 05, 2008","1.7660","1.7580","1.7746","1.7538","0.40%"
"Sep 04, 2008","1.7589","1.7750","1.7862","1.7556","-0.88%"
"Sep 03, 2008","1.7746","1.7830","1.7843","1.7666","-0.43%"
"Sep 02, 2008","1.7822","1.8011","1.8011","1.7783","-1.03%"
"Sep 01, 2008","1.8007","1.8129","1.8131","1.7984","-1.14%"
"Aug 29, 2008","1.8214","1.8290","1.8346","1.8174","-0.39%"
"Aug 28, 2008","1.8285","1.8344","1.8403","1.8239","-0.35%"
"Aug 27, 2008","1.8350","1.8388","1.8491","1.8285","-0.25%"
"Aug 26, 2008","1.8396","1.8525","1.8531","1.8329","-0.72%"
"Aug 25, 2008","1.8529","1.8510","1.8592","1.8405","0.03%"
"Aug 22, 2008","1.8523","1.8780","1.8782","1.8506","-1.44%"
"Aug 21, 2008","1.8794","1.8617","1.8795","1.8606","0.95%"
"Aug 20, 2008","1.8618","1.8677","1.8686","1.8538","-0.33%"
"Aug 19, 2008","1.8679","1.8630","1.8686","1.8538","0.17%"
"Aug 18, 2008","1.8647","1.8641","1.8725","1.8628","-0.11%"
"Aug 15, 2008","1.8668","1.8687","1.8689","1.8512","-0.12%"
"Aug 14, 2008","1.8690","1.8692","1.8787","1.8618","-0.03%"
"Aug 13, 2008","1.8695","1.8954","1.9038","1.8638","-1.44%"
"Aug 12, 2008","1.8968","1.9106","1.9123","1.8953","-0.72%"
"Aug 11, 2008","1.9105","1.9127","1.9257","1.9067","-0.52%"
"Aug 08, 2008","1.9204","1.9435","1.9440","1.9143","-1.21%"
"Aug 07, 2008","1.9440","1.9476","1.9539","1.9419","-0.19%"
"Aug 06, 2008","1.9477","1.9532","1.9596","1.9467","-0.33%"
"Aug 05, 2008","1.9542","1.9614","1.9626","1.9521","-0.37%"
"Aug 04, 2008","1.9615","1.9752","1.9762","1.9600","-0.70%"
"Aug 01, 2008","1.9754","1.9834","1.9844","1.9728","-0.41%"
"Jul 31, 2008","1.9836","1.9817","1.9929","1.9781","0.09%"
"Jul 30, 2008","1.9819","1.9798","1.9844","1.9743","0.12%"
"Jul 29, 2008","1.9796","1.9946","1.9970","1.9761","-0.74%"
"Jul 28, 2008","1.9943","1.9907","1.9966","1.9842","0.18%"
"Jul 25, 2008","1.9908","1.9864","1.9982","1.9832","0.23%"
"Jul 24, 2008","1.9863","1.9977","1.9990","1.9815","-0.58%"
"Jul 23, 2008","1.9979","1.9914","2.0030","1.9903","0.35%"
"Jul 22, 2008","1.9909","2.0031","2.0077","1.9898","-0.61%"
"Jul 21, 2008","2.0032","1.9960","2.0040","1.9908","0.25%"
"Jul 18, 2008","1.9983","1.9998","2.0000","1.9907","-0.16%"
"Jul 17, 2008","2.0016","1.9982","2.0074","1.9949","0.13%"
"Jul 16, 2008","1.9990","2.0050","2.0099","1.9958","-0.33%"
"Jul 15, 2008","2.0057","1.9944","2.0154","1.9930","0.57%"
"Jul 14, 2008","1.9943","1.9914","1.9966","1.9813","0.20%"
"Jul 11, 2008","1.9903","1.9777","1.9962","1.9752","0.63%"
"Jul 10, 2008","1.9779","1.9834","1.9838","1.9714","-0.27%"
"Jul 09, 2008","1.9832","1.9693","1.9834","1.9670","0.70%"
"Jul 08, 2008","1.9695","1.9752","1.9798","1.9665","-0.32%"
"Jul 07, 2008","1.9758","1.9827","1.9829","1.9648","-0.36%"
"Jul 04, 2008","1.9829","1.9829","1.9850","1.9796","0.00%"
"Jul 03, 2008","1.9829","1.9933","1.9939","1.9800","-0.50%"
"Jul 02, 2008","1.9929","1.9950","1.9975","1.9843","-0.10%"
"Jul 01, 2008","1.9949","1.9933","2.0008","1.9888","0.10%"
"Jun 30, 2008","1.9929","1.9943","1.9968","1.9880","-0.10%"
"Jun 27, 2008","1.9948","1.9888","1.9954","1.9806","0.30%"
"Jun 26, 2008","1.9888","1.9747","1.9898","1.9715","0.72%"
"Jun 25, 2008","1.9745","1.9708","1.9771","1.9656","0.18%"
"Jun 24, 2008","1.9710","1.9651","1.9726","1.9625","0.26%"
"Jun 23, 2008","1.9659","1.9750","1.9758","1.9585","-0.51%"
"Jun 20, 2008","1.9760","1.9720","1.9792","1.9699","0.19%"
"Jun 19, 2008","1.9722","1.9585","1.9747","1.9577","0.67%"
"Jun 18, 2008","1.9590","1.9564","1.9613","1.9478","0.14%"
"Jun 17, 2008","1.9563","1.9635","1.9701","1.9468","-0.35%"
"Jun 16, 2008","1.9632","1.9481","1.9688","1.9459","0.85%"
"Jun 13, 2008","1.9466","1.9458","1.9515","1.9409","0.04%"
"Jun 12, 2008","1.9459","1.9636","1.9646","1.9434","-0.90%"
"Jun 11, 2008","1.9635","1.9537","1.9669","1.9491","0.47%"
"Jun 10, 2008","1.9544","1.9745","1.9756","1.9519","-1.04%"
"Jun 09, 2008","1.9750","1.9704","1.9802","1.9672","0.25%"
"Jun 06, 2008","1.9701","1.9577","1.9737","1.9537","0.60%"
"Jun 05, 2008","1.9583","1.9539","1.9598","1.9461","0.18%"
"Jun 04, 2008","1.9547","1.9621","1.9639","1.9526","-0.44%"
"Jun 03, 2008","1.9634","1.9657","1.9741","1.9604","-0.20%"
"Jun 02, 2008","1.9674","1.9771","1.9773","1.9596","-0.75%"
"May 30, 2008","1.9823","1.9760","1.9827","1.9684","0.27%"
"May 29, 2008","1.9769","1.9803","1.9821","1.9674","-0.16%"
"May 28, 2008","1.9800","1.9747","1.9829","1.9705","0.20%"
"May 27, 2008","1.9760","1.9813","1.9848","1.9714","-0.31%"
"May 26, 2008","1.9821","1.9811","1.9834","1.9760","0.12%"
"May 23, 2008","1.9798","1.9804","1.9853","1.9756","-0.04%"
"May 22, 2008","1.9806","1.9718","1.9849","1.9684","0.45%"
"May 21, 2008","1.9718","1.9682","1.9735","1.9613","0.15%"
"May 20, 2008","1.9688","1.9489","1.9720","1.9480","1.00%"
"May 19, 2008","1.9493","1.9571","1.9627","1.9453","-0.37%"
"May 16, 2008","1.9566","1.9483","1.9601","1.9441","0.45%"
"May 15, 2008","1.9478","1.9470","1.9503","1.9404","0.06%"
"May 14, 2008","1.9466","1.9457","1.9475","1.9365","0.09%"
"May 13, 2008","1.9449","1.9567","1.9596","1.9419","-0.65%"
"May 12, 2008","1.9577","1.9505","1.9634","1.9442","0.21%"
"May 09, 2008","1.9535","1.9548","1.9571","1.9459","-0.08%"
"May 08, 2008","1.9550","1.9537","1.9621","1.9503","0.07%"
"May 07, 2008","1.9537","1.9733","1.9737","1.9501","-1.00%"
"May 06, 2008","1.9735","1.9729","1.9773","1.9634","0.05%"
"May 05, 2008","1.9726","1.9733","1.9785","1.9655","0.07%"
"May 02, 2008","1.9712","1.9764","1.9899","1.9705","-0.22%"
"May 01, 2008","1.9756","1.9869","1.9910","1.9712","-0.54%"
"Apr 30, 2008","1.9863","1.9703","1.9897","1.9623","0.84%"
"Apr 29, 2008","1.9697","1.9910","1.9915","1.9666","-1.09%"
"Apr 28, 2008","1.9914","1.9845","1.9966","1.9783","0.31%"
"Apr 25, 2008","1.9853","1.9722","1.9890","1.9678","0.56%"
"Apr 24, 2008","1.9742","1.9789","1.9818","1.9687","-0.28%"
"Apr 23, 2008","1.9798","1.9958","1.9975","1.9773","-0.77%"
"Apr 22, 2008","1.9952","1.9798","2.0000","1.9745","0.77%"
"Apr 21, 2008","1.9800","1.9979","2.0029","1.9775","-0.88%"
"Apr 18, 2008","1.9975","1.9905","2.0000","1.9882","0.35%"
"Apr 17, 2008","1.9905","1.9728","1.9924","1.9691","0.87%"
"Apr 16, 2008","1.9733","1.9634","1.9806","1.9602","0.53%"
"Apr 15, 2008","1.9628","1.9771","1.9773","1.9600","-0.81%"
"Apr 14, 2008","1.9789","1.9658","1.9895","1.9654","0.42%"
"Apr 11, 2008","1.9707","1.9716","1.9772","1.9683","-0.04%"
"Apr 10, 2008","1.9714","1.9750","1.9845","1.9706","-0.19%"
"Apr 09, 2008","1.9752","1.9684","1.9794","1.9651","0.34%"
"Apr 08, 2008","1.9686","1.9889","1.9929","1.9662","-0.99%"
"Apr 07, 2008","1.9882","1.9943","1.9943","1.9836","-0.24%"
"Apr 04, 2008","1.9929","1.9959","2.0050","1.9909","-0.18%"
"Apr 03, 2008","1.9965","1.9888","1.9977","1.9760","0.37%"
"Apr 02, 2008","1.9891","1.9756","1.9900","1.9747","0.67%"
"Apr 01, 2008","1.9758","1.9831","1.9876","1.9729","-0.36%"
"Mar 31, 2008","1.9830","1.9966","1.9981","1.9813","-0.59%"
"Mar 28, 2008","1.9948","2.0062","2.0091","1.9883","-0.67%"
"Mar 27, 2008","2.0083","2.0072","2.0194","2.0023","0.03%"
"Mar 26, 2008","2.0076","2.0051","2.0112","1.9925","0.10%"
"Mar 25, 2008","2.0056","1.9872","2.0068","1.9849","0.96%"
"Mar 24, 2008","1.9866","1.9814","1.9879","1.9759","0.21%"
"Mar 21, 2008","1.9825","1.9863","1.9869","1.9811","-0.22%"
"Mar 20, 2008","1.9868","1.9823","1.9883","1.9735","0.15%"
"Mar 19, 2008","1.9838","2.0078","2.0152","1.9804","-1.20%"
"Mar 18, 2008","2.0079","1.9988","2.0275","1.9956","0.50%"
"Mar 17, 2008","1.9979","2.0171","2.0230","1.9941","-1.03%"
"Mar 14, 2008","2.0187","2.0328","2.0400","2.0175","-0.75%"
"Mar 13, 2008","2.0339","2.0274","2.0393","2.0252","0.34%"
"Mar 12, 2008","2.0271","2.0072","2.0282","2.0056","1.03%"
"Mar 11, 2008","2.0065","2.0079","2.0212","1.9995","-0.11%"
"Mar 10, 2008","2.0088","2.0168","2.0222","2.0085","-0.29%"
"Mar 07, 2008","2.0147","2.0107","2.0218","2.0083","0.19%"
"Mar 06, 2008","2.0109","1.9920","2.0117","1.9895","0.95%"
"Mar 05, 2008","1.9920","1.9863","1.9970","1.9722","0.30%"
"Mar 04, 2008","1.9861","1.9833","1.9893","1.9813","0.08%"
"Mar 03, 2008","1.9846","1.9888","1.9937","1.9808","-0.13%"
"Feb 29, 2008","1.9871","1.9907","1.9924","1.9785","-0.25%"
"Feb 28, 2008","1.9920","1.9810","1.9949","1.9763","0.53%"
"Feb 27, 2008","1.9814","1.9868","1.9973","1.9808","-0.24%"
"Feb 26, 2008","1.9861","1.9671","1.9875","1.9643","0.95%"
"Feb 25, 2008","1.9675","1.9696","1.9703","1.9615","0.03%"
"Feb 22, 2008","1.9670","1.9632","1.9710","1.9609","0.18%"
"Feb 21, 2008","1.9634","1.9420","1.9645","1.9407","1.10%"
"Feb 20, 2008","1.9421","1.9480","1.9503","1.9354","-0.31%"
"Feb 19, 2008","1.9482","1.9533","1.9545","1.9453","-0.20%"
"Feb 18, 2008","1.9522","1.9567","1.9640","1.9476","-0.45%"
"Feb 15, 2008","1.9610","1.9684","1.9724","1.9580","-0.40%"
"Feb 14, 2008","1.9688","1.9632","1.9741","1.9615","0.28%"
"Feb 13, 2008","1.9633","1.9602","1.9667","1.9549","0.08%"
"Feb 12, 2008","1.9617","1.9516","1.9636","1.9444","0.52%"
"Feb 11, 2008","1.9516","1.9455","1.9531","1.9402","0.30%"
"Feb 08, 2008","1.9458","1.9426","1.9511","1.9404","0.14%"
"Feb 07, 2008","1.9430","1.9611","1.9627","1.9388","-0.86%"
"Feb 06, 2008","1.9599","1.9642","1.9665","1.9554","-0.16%"
"Feb 05, 2008","1.9630","1.9739","1.9764","1.9604","-0.51%"
"Feb 04, 2008","1.9731","1.9655","1.9788","1.9628","0.40%"
"Feb 01, 2008","1.9653","1.9872","1.9941","1.9651","-1.11%"
"Jan 31, 2008","1.9874","1.9884","1.9947","1.9825","-0.19%"
"Jan 30, 2008","1.9911","1.9894","1.9960","1.9838","0.06%"
"Jan 29, 2008","1.9900","1.9839","1.9931","1.9812","0.29%"
"Jan 28, 2008","1.9842","1.9842","1.9893","1.9729","0.10%"
"Jan 25, 2008","1.9822","1.9767","1.9851","1.9738","0.23%"
"Jan 24, 2008","1.9776","1.9565","1.9781","1.9500","1.06%"
"Jan 23, 2008","1.9568","1.9612","1.9646","1.9465","-0.24%"
"Jan 22, 2008","1.9615","1.9432","1.9632","1.9337","0.94%"
"Jan 21, 2008","1.9432","1.9579","1.9585","1.9431","-0.56%"
"Jan 18, 2008","1.9541","1.9716","1.9728","1.9513","-0.85%"
"Jan 17, 2008","1.9709","1.9638","1.9793","1.9605","0.39%"
"Jan 16, 2008","1.9632","1.9625","1.9722","1.9531","0.02%"
"Jan 15, 2008","1.9628","1.9561","1.9742","1.9525","0.34%"
"Jan 14, 2008","1.9562","1.9579","1.9649","1.9556","-0.03%"
"Jan 11, 2008","1.9568","1.9616","1.9637","1.9485","-0.28%"
"Jan 10, 2008","1.9623","1.9585","1.9668","1.9539","0.22%"
"Jan 09, 2008","1.9579","1.9728","1.9765","1.9554","-0.68%"
"Jan 08, 2008","1.9714","1.9701","1.9831","1.9667","0.13%"
"Jan 07, 2008","1.9689","1.9737","1.9759","1.9654","-0.13%"
"Jan 04, 2008","1.9714","1.9712","1.9851","1.9674","0.03%"
"Jan 03, 2008","1.9708","1.9815","1.9841","1.9704","-0.53%"
"Jan 02, 2008","1.9814","1.9864","1.9898","1.9774","-0.26%"
"Jan 01, 2008","1.9865","1.9871","1.9872","1.9840","0.08%"
"Dec 31, 2007","1.9849","1.9954","2.0103","1.9815","-0.41%"
"Dec 28, 2007","1.9931","1.9957","2.0025","1.9903","-0.10%"
"Dec 27, 2007","1.9951","1.9839","1.9966","1.9824","0.58%"
"Dec 26, 2007","1.9836","1.9807","1.9850","1.9768","0.14%"
"Dec 25, 2007","1.9808","1.9774","1.9843","1.9699","0.20%"
"Dec 24, 2007","1.9769","1.9833","1.9847","1.9756","-0.35%"
"Dec 21, 2007","1.9838","1.9834","1.9897","1.9810","0.06%"
"Dec 20, 2007","1.9827","1.9977","1.9985","1.9809","-0.75%"
"Dec 19, 2007","1.9977","2.0144","2.0199","1.9929","-0.83%"
"Dec 18, 2007","2.0145","2.0213","2.0227","2.0111","-0.36%"
"Dec 17, 2007","2.0217","2.0145","2.0227","2.0099","0.30%"
"Dec 14, 2007","2.0156","2.0411","2.0450","2.0146","-1.23%"
"Dec 13, 2007","2.0407","2.0463","2.0484","2.0341","-0.31%"
"Dec 12, 2007","2.0470","2.0349","2.0578","2.0338","0.64%"
"Dec 11, 2007","2.0339","2.0465","2.0522","2.0331","-0.63%"
"Dec 10, 2007","2.0467","2.0308","2.0489","2.0303","0.74%"
"Dec 07, 2007","2.0316","2.0278","2.0348","2.0221","0.24%"
"Dec 06, 2007","2.0267","2.0268","2.0313","2.0181","0.07%"
"Dec 05, 2007","2.0252","2.0587","2.0614","2.0247","-1.65%"
"Dec 04, 2007","2.0591","2.0667","2.0676","2.0560","-0.33%"
"Dec 03, 2007","2.0659","2.0551","2.0682","2.0525","0.42%"
"Nov 30, 2007","2.0572","2.0613","2.0701","2.0534","-0.20%"
"Nov 29, 2007","2.0613","2.0821","2.0834","2.0594","-0.94%"
"Nov 28, 2007","2.0808","2.0689","2.0825","2.0581","0.56%"
"Nov 27, 2007","2.0692","2.0718","2.0759","2.0642","-0.10%"
"Nov 26, 2007","2.0712","2.0603","2.0739","2.0602","0.52%"
"Nov 23, 2007","2.0605","2.0613","2.0766","2.0518","-0.16%"
"Nov 22, 2007","2.0637","2.0655","2.0685","2.0586","-0.04%"
"Nov 21, 2007","2.0646","2.0676","2.0699","2.0527","-0.07%"
"Nov 20, 2007","2.0660","2.0498","2.0681","2.0456","0.82%"
"Nov 19, 2007","2.0491","2.0542","2.0567","2.0450","-0.19%"
"Nov 16, 2007","2.0530","2.0450","2.0542","2.0354","0.41%"
"Nov 15, 2007","2.0446","2.0511","2.0621","2.0419","-0.42%"
"Nov 14, 2007","2.0533","2.0709","2.0846","2.0519","-0.84%"
"Nov 13, 2007","2.0706","2.0534","2.0765","2.0522","0.75%"
"Nov 12, 2007","2.0551","2.0855","2.0871","2.0540","-1.69%"
"Nov 09, 2007","2.0904","2.1067","2.1163","2.0880","-0.83%"
"Nov 08, 2007","2.1078","2.1023","2.1118","2.0972","0.25%"
"Nov 07, 2007","2.1026","2.0876","2.1072","2.0861","0.72%"
"Nov 06, 2007","2.0875","2.0802","2.0907","2.0798","0.36%"
"Nov 05, 2007","2.0801","2.0887","2.0898","2.0781","-0.47%"
"Nov 02, 2007","2.0899","2.0785","2.0909","2.0762","0.50%"
"Nov 01, 2007","2.0795","2.0812","2.0877","2.0755","-0.10%"
"Oct 31, 2007","2.0815","2.0678","2.0823","2.0667","0.72%"
"Oct 30, 2007","2.0667","2.0629","2.0704","2.0566","0.16%"
"Oct 29, 2007","2.0635","2.0542","2.0645","2.0530","0.51%"
"Oct 26, 2007","2.0530","2.0518","2.0575","2.0478","0.08%"
"Oct 25, 2007","2.0514","2.0500","2.0555","2.0454","0.09%"
"Oct 24, 2007","2.0496","2.0512","2.0518","2.0426","-0.05%"
"Oct 23, 2007","2.0507","2.0316","2.0521","2.0304","0.95%"
"Oct 22, 2007","2.0314","2.0537","2.0539","2.0259","-1.01%"
"Oct 19, 2007","2.0522","2.0427","2.0527","2.0408","0.36%"
"Oct 18, 2007","2.0448","2.0406","2.0514","2.0381","0.25%"
"Oct 17, 2007","2.0396","2.0324","2.0421","2.0288","0.38%"
"Oct 16, 2007","2.0318","2.0427","2.0439","2.0295","-0.53%"
"Oct 15, 2007","2.0427","2.0354","2.0438","2.0317","0.27%"
"Oct 12, 2007","2.0373","2.0335","2.0373","2.0244","0.27%"
"Oct 11, 2007","2.0318","2.0423","2.0425","2.0310","-0.52%"
"Oct 10, 2007","2.0425","2.0369","2.0478","2.0366","0.21%"
"Oct 09, 2007","2.0382","2.0375","2.0396","2.0257","0.04%"
"Oct 08, 2007","2.0373","2.0419","2.0428","2.0332","-0.26%"
"Oct 05, 2007","2.0426","2.0389","2.0444","2.0299","0.17%"
