"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 21, 2007","13.075","13.075","13.075","13.075","-","-1.16%"
"Jun 20, 2007","13.228","13.228","13.228","13.228","-","-0.56%"
"Jun 19, 2007","13.303","13.303","13.303","13.303","-","0.70%"
"Jun 18, 2007","13.211","13.335","13.335","13.300","0.00K","-0.17%"
"Jun 15, 2007","13.234","13.234","13.234","13.234","-","0.75%"
"Jun 14, 2007","13.135","13.150","13.150","13.150","0.00K","0.83%"
"Jun 13, 2007","13.027","13.027","13.027","13.027","-","-0.21%"
"Jun 12, 2007","13.055","12.995","13.160","12.995","0.10K","-1.37%"
"Jun 11, 2007","13.237","13.115","13.230","13.055","0.00K","1.83%"
"Jun 08, 2007","12.999","12.999","12.999","12.999","-","-3.25%"
"Jun 07, 2007","13.435","13.725","13.725","13.480","0.02K","-1.68%"
"Jun 06, 2007","13.664","13.664","13.664","13.664","-","-0.68%"
"Jun 05, 2007","13.757","13.757","13.757","13.757","-","0.52%"
"Jun 04, 2007","13.686","13.765","13.765","13.750","0.03K","0.04%"
"Jun 01, 2007","13.681","13.681","13.681","13.681","-","2.03%"
"May 31, 2007","13.409","13.409","13.409","13.409","-","1.93%"
"May 30, 2007","13.155","13.040","13.040","13.040","0.16K","-0.02%"
"May 29, 2007","13.158","13.060","13.200","13.060","0.01K","1.72%"
"May 25, 2007","12.935","12.920","12.920","12.880","0.11K","0.65%"
"May 24, 2007","12.852","12.852","12.852","12.852","0.03K","-1.40%"
"May 23, 2007","13.035","13.030","13.110","13.000","0.02K","0.90%"
"May 22, 2007","12.919","13.085","13.085","12.940","0.01K","-1.06%"
"May 21, 2007","13.057","12.880","13.060","12.880","0.04K","1.01%"
"May 18, 2007","12.926","12.955","12.980","12.870","0.07K","0.94%"
"May 17, 2007","12.806","12.850","12.865","12.785","0.20K","-0.29%"
"May 16, 2007","12.843","12.900","12.950","12.850","0.02K","-2.90%"
"May 15, 2007","13.226","13.145","13.150","13.140","0.03K","0.64%"
"May 14, 2007","13.142","13.225","13.225","13.075","0.02K","-0.51%"
